dirt(x), dirt(y), dirt(z), dirt(r), dirt(p), dirt(w), goal(x), goal(y), goal(z), goal(r), goal(p), goal(w), broom(x), broom(y), broom(z), broom(r), broom(p), broom(w), joint state(s), joint state(l), joint state(e), joint state(u), joint state(r), joint state(b), joint state(t), joint command(s), joint command(l), joint command(e), joint command(u), joint command(r), joint command(b), joint command(t), pose state(x), pose state(y), pose state(z), pose state(r), pose state(p), pose state(w), cmd_vel(x), cmd_vel(y), cmd_vel(z), cmd_vel(r), cmd_vel(p), cmd_vel(w), leptorino(x)
0.2635,0.238,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.297865,-0.196514,0.748552,-2.46789,0.0665042,-0.070493,-0.340782,0.209968,0.0202656,-1.131,-1.14312,-0.357767,0.990861,-0.345944,0.212945,0.0231537,-1.12816,-1.15228,-0.36156,0.999271,0.663712,-0.162831,0.998135,-0.966793,-1.44129,-2.16696,0.00301753,-0.00423229,1.24982e-06,0.000307253,-0.00596056,0.00339499,-0.6875
0.264,0.238,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.318742,-0.209235,0.802099,-2.46256,0.0975738,-0.136578,-0.341345,0.210207,0.0205724,-1.13077,-1.14402,-0.358238,0.991764,-0.346324,0.213221,0.0234047,-1.1279,-1.15305,-0.361684,1.00004,0.663762,-0.162978,0.998127,-0.966055,-1.44128,-2.16739,0.0031369,-0.00410342,-0.000132118,-0.00178265,-0.00690304,0.00279017,0.1875
0.264,0.238,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.318742,-0.209235,0.802099,-2.46256,0.0975738,-0.136578,-0.341873,0.210445,0.0208451,-1.13054,-1.1449,-0.358678,0.992636,-0.346593,0.213407,0.0235976,-1.12774,-1.1536,-0.361739,1.00064,0.663816,-0.163128,0.998111,-0.965446,-1.44125,-2.16773,0.00321615,-0.0040694,-0.000222294,-0.00287025,-0.00756074,0.00126236,0.8125
0.2635,0.238,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.295318,-0.194052,0.740431,-2.4716,0.0822871,-0.0390113,-0.342368,0.210701,0.0211178,-1.13032,-1.14578,-0.359058,0.993478,-0.346992,0.213686,0.0238968,-1.12751,-1.15445,-0.36177,1.0016,0.663885,-0.163267,0.998088,-0.964932,-1.44118,-2.168,0.00332279,-0.00414367,-0.000327834,-0.00246516,-0.00738922,0.00256618,0.4375
0.262,0.24,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.302352,-0.199038,0.758021,-2.49874,0.0712748,-0.0347419,-0.342845,0.210939,0.0213564,-1.1301,-1.14661,-0.359437,0.99426,-0.347274,0.21388,0.0241064,-1.12735,-1.15505,-0.361824,1.00225,0.663943,-0.163412,0.998073,-0.964441,-1.44111,-2.16826,0.00323898,-0.00377148,-0.000376276,-0.00152878,-0.00707265,0.00307748,0.1875
0.2645,0.239,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.317856,-0.208628,0.796985,-2.50761,0.104456,-0.0653077,-0.343288,0.211178,0.0216291,-1.12986,-1.1474,-0.359772,0.995012,-0.347689,0.214159,0.0244242,-1.12713,-1.15595,-0.361914,1.00319,0.664008,-0.163524,0.99807,-0.963755,-1.44103,-2.16869,0.0033217,-0.00387205,-0.000477981,-0.000525073,-0.00740484,0.00514886,-0.3125
0.2645,0.239,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.317856,-0.208628,0.796985,-2.50761,0.104456,-0.0653077,-0.343714,0.211417,0.0218848,-1.12962,-1.14815,-0.360075,0.995734,-0.34799,0.214348,0.0246568,-1.12698,-1.15661,-0.362004,1.00387,0.664074,-0.163641,0.998067,-0.963017,-1.44097,-2.16922,0.00319991,-0.00376981,-0.000464023,-0.000565814,-0.00730002,0.00607266,0.3125
0.264,0.2385,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.317856,-0.208628,0.796985,-2.50761,0.104456,-0.0653077,-0.344123,0.211672,0.0221064,-1.12938,-1.14888,-0.360364,0.996396,-0.348468,0.214636,0.0250236,-1.12675,-1.15764,-0.362178,1.00493,0.664149,-0.16377,0.998053,-0.962584,-1.44087,-2.16947,0.00320339,-0.00382779,-0.000595271,-0.00095334,-0.00693735,0.00652788,-0.4375
0.2605,0.238,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.296428,-0.194236,0.742284,-2.50417,0.0712749,-0.00373854,-0.344515,0.211928,0.0223279,-1.12915,-1.14959,-0.360622,0.996997,-0.348787,0.214824,0.0252676,-1.12661,-1.15832,-0.362299,1.00564,0.664226,-0.163893,0.998039,-0.962301,-1.44073,-2.16957,0.00298046,-0.00366048,-0.000629056,-0.00160954,-0.00652937,0.00599287,0.5625
0.26,0.2375,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.296428,-0.194236,0.742284,-2.50417,0.0712749,-0.00373854,-0.344873,0.212167,0.0225325,-1.12892,-1.15027,-0.36085,0.997599,-0.349235,0.215082,0.0256098,-1.12642,-1.15927,-0.362457,1.00666,0.664298,-0.164006,0.998029,-0.96187,-1.44061,-2.16985,0.00277234,-0.00349574,-0.000739689,-0.00275121,-0.0062725,0.00476508,1.0625
0.26,0.2375,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.296428,-0.194236,0.742284,-2.50417,0.0712749,-0.00373854,-0.345231,0.212405,0.022754,-1.12869,-1.15094,-0.361078,0.99817,-0.349521,0.215243,0.025833,-1.12631,-1.15988,-0.362539,1.00734,0.664371,-0.16411,0.998027,-0.961418,-1.44048,-2.17013,0.00266729,-0.00332263,-0.00082207,-0.0026742,-0.00605533,0.00444299,0.6875
0.2645,0.239,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.302666,-0.198065,0.758013,-2.53287,0.084574,-0.078702,-0.345555,0.212644,0.0229756,-1.12845,-1.15162,-0.36126,0.998742,-0.349917,0.215467,0.0261484,-1.12617,-1.16074,-0.362643,1.0083,0.66445,-0.164199,0.99803,-0.960879,-1.44031,-2.17049,0.0025099,-0.00266708,-0.000865131,-0.00194721,-0.00512871,0.00388945,0.1875
0.2615,0.238,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.315351,-0.20615,0.788855,-2.51076,0.0897422,-0.0247207,-0.345896,0.212882,0.0231802,-1.12821,-1.15228,-0.361427,0.999343,-0.350141,0.215602,0.0263345,-1.12609,-1.16124,-0.362693,1.00885,0.664523,-0.164311,0.998032,-0.960101,-1.4402,-2.17115,0.00240349,-0.00225852,-0.00089467,-0.00151269,-0.00459577,0.00333962,-0.8125
0.2635,0.2365,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.315351,-0.20615,0.788855,-2.51076,0.0897422,-0.0247207,-0.346219,0.213138,0.0233847,-1.12799,-1.15295,-0.361564,1.00001,-0.350413,0.215777,0.0265767,-1.12599,-1.16188,-0.362726,1.00956,0.66461,-0.16442,0.998017,-0.959267,-1.44012,-2.17188,0.00203299,-0.00151005,-0.00107017,-0.00168186,-0.0036855,0.00168165,0.1875
0.2635,0.2365,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.315351,-0.20615,0.788855,-2.51076,0.0897422,-0.0247207,-0.34656,0.21336,0.0236063,-1.12778,-1.1536,-0.36167,1.00067,-0.350555,0.215866,0.0267184,-1.12597,-1.16223,-0.362707,1.00997,0.664679,-0.16453,0.998016,-0.958203,-1.44003,-2.17287,0.00175138,-0.00121524,-0.00121143,-0.00171021,-0.00320265,0.00132612,2.1875
0.263,0.238,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.311731,-0.203777,0.779874,-2.48481,0.0856902,-0.0621648,-0.346901,0.213598,0.0238449,-1.12758,-1.15428,-0.361761,1.00139,-0.350725,0.215966,0.0269017,-1.12597,-1.16268,-0.362679,1.01051,0.664759,-0.164637,0.998007,-0.957035,-1.43997,-2.17395,0.00140863,-0.000483461,-0.00123005,-0.0015178,-0.00148348,0.00190574,2.1875
0.2635,0.2375,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.316331,-0.206333,0.789509,-2.51682,0.0906814,-0.0219796,-0.347242,0.213837,0.0241005,-1.12737,-1.155,-0.361837,1.00217,-0.350808,0.21602,0.0269997,-1.12597,-1.1629,-0.362673,1.01078,0.664841,-0.164736,0.998001,-0.955634,-1.43991,-2.17526,0.00130156,-0.000164408,-0.00134288,-0.00135317,-0.000906824,0.0017492,1.0625
0.2615,0.238,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.312327,-0.203599,0.780408,-2.52041,0.104847,-0.0276723,-0.3476,0.214059,0.0243733,-1.12719,-1.15576,-0.361928,1.00298,-0.350891,0.216077,0.0271262,-1.12601,-1.16317,-0.362652,1.01112,0.664915,-0.164831,0.997999,-0.95424,-1.43984,-2.17654,0.00104381,0.000412861,-0.00147249,-0.00105391,-0.000272954,0.00262074,-0.6875
0.2615,0.238,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.312327,-0.203599,0.780408,-2.52041,0.104847,-0.0276723,-0.347958,0.214297,0.024646,-1.127,-1.15653,-0.362035,1.0038,-0.350953,0.216103,0.0272229,-1.12605,-1.16337,-0.362646,1.01137,0.664997,-0.164927,0.997985,-0.95304,-1.43976,-2.17761,0.000800715,0.000583537,-0.00151089,-0.00124667,-0.000802287,0.00297074,-0.8125
0.263,0.238,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.29665,-0.192878,0.739667,-2.44676,0.0648175,-0.0655783,-0.348333,0.214519,0.0249187,-1.12683,-1.15732,-0.362141,1.00464,-0.351075,0.216126,0.0274101,-1.12615,-1.16376,-0.36263,1.01186,0.66507,-0.165031,0.997973,-0.951739,-1.4397,-2.1788,0.000634103,0.000768771,-0.00167955,-0.00199915,-0.000870771,0.00422961,0.0625
0.2655,0.238,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.313359,-0.203256,0.780454,-2.48604,0.0859518,-0.0701026,-0.348691,0.21474,0.0252084,-1.12667,-1.15813,-0.362262,1.00548,-0.351171,0.216134,0.0275467,-1.12623,-1.16404,-0.362647,1.01222,0.665148,-0.165112,0.997951,-0.950638,-1.43962,-2.17974,0.000277123,0.00110511,-0.00179567,-0.0019809,0.0011438,0.00539477,1.3125
0.2645,0.238,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.313484,-0.20371,0.779418,2.80005,-0.466597,1.07191,-0.349049,0.214945,0.0254811,-1.1265,-1.15891,-0.362369,1.00632,-0.351259,0.216117,0.027679,-1.12636,-1.16429,-0.36276,1.01255,0.665214,-0.165201,0.997951,-0.94921,-1.43955,-2.18104,-9.90994e-05,0.0014174,-0.00202464,-0.000892291,0.00451113,0.006469,0.9375
0.2645,0.238,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.313484,-0.20371,0.779418,2.80005,-0.466597,1.07191,-0.34939,0.215149,0.0257368,-1.12635,-1.15964,-0.36246,1.00713,-0.351284,0.216094,0.0277223,-1.12644,-1.16434,-0.362885,1.01263,0.665282,-0.165293,0.997939,-0.947867,-1.43952,-2.18228,-0.00037955,0.00191337,-0.00227755,0.000173764,0.00627544,0.00730848,0.1875
0.2635,0.2395,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.316017,-0.206446,0.787299,-3.02004,0.467802,-0.996574,-0.349697,0.215337,0.0259754,-1.12623,-1.16031,-0.362536,1.00789,-0.351284,0.216023,0.0277593,-1.12663,-1.16434,-0.363097,1.01264,0.665348,-0.165373,0.997916,-0.946742,-1.43949,-2.1833,-0.000695213,0.00240154,-0.00270729,0.00129702,0.00699667,0.00763448,1.0625
0.2645,0.238,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.30052,-0.195203,0.748467,-2.4708,0.066108,-0.0730913,-0.349969,0.215507,0.026214,-1.12613,-1.16092,-0.362597,1.00855,-0.351267,0.215953,0.0277802,-1.12678,-1.16432,-0.363224,1.01261,0.665412,-0.165432,0.997893,-0.94585,-1.43945,-2.18409,-0.0010743,0.00290967,-0.00289509,0.00155702,0.00818274,0.00738904,1.1875
0.2615,0.238,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.321486,-0.207346,0.796011,3.79028,-0.149615,-0.104722,-0.350208,0.215661,0.0264356,-1.12606,-1.16145,-0.362642,1.00915,-0.351182,0.215808,0.027757,-1.12707,-1.16414,-0.363424,1.01242,0.665474,-0.165479,0.997858,-0.945144,-1.43943,-2.18469,-0.00166313,0.00344392,-0.00319507,0.00100131,0.0117123,0.00627477,0.5625
0.2615,0.238,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.321486,-0.207346,0.796011,3.79028,-0.149615,-0.104722,-0.350412,0.21578,0.0266231,-1.12601,-1.16192,-0.362657,1.00969,-0.351053,0.215681,0.0276679,-1.12728,-1.16383,-0.363561,1.01211,0.665521,-0.165522,0.997835,-0.944361,-1.43941,-2.18541,-0.00199407,0.0038291,-0.00346766,0.000744672,0.0140549,0.0050884,0.0625
0.26,0.238,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.300746,-0.195877,0.749421,-3.02686,0.448466,-1.04508,-0.350583,0.215865,0.0267765,-1.12601,-1.16233,-0.362673,1.01017,-0.350766,0.215454,0.0274485,-1.12762,-1.16312,-0.363755,1.01141,0.665556,-0.165557,0.997801,-0.943825,-1.43941,-2.1859,-0.00246827,0.00442237,-0.00377338,0.00160274,0.0160159,0.0042281,-0.3125
0.26,0.238,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.297959,-0.192874,0.7396,-2.44705,0.0644145,-0.0671697,-0.350719,0.21595,0.0269299,-1.12601,-1.16271,-0.362673,1.01059,-0.350536,0.215275,0.0272741,-1.12789,-1.16258,-0.363867,1.01085,0.665597,-0.165573,0.997767,-0.943454,-1.43939,-2.1862,-0.00267894,0.00495963,-0.00410904,0.00231971,0.0165232,0.00295034,1.3125
0.264,0.238,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.300746,-0.195877,0.749421,-3.02686,0.448466,-1.04508,-0.350838,0.216002,0.0270662,-1.12601,-1.16305,-0.362673,1.01098,-0.350127,0.214963,0.0269936,-1.12838,-1.16169,-0.36393,1.00993,0.66562,-0.165581,0.997754,-0.942861,-1.43938,-2.18672,-0.00286019,0.00585271,-0.00454575,0.00315772,0.0171404,0.000721583,1.8125
0.264,0.238,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.300746,-0.195877,0.749421,-3.02686,0.448466,-1.04508,-0.350941,0.216053,0.0272026,-1.12601,-1.16333,-0.362673,1.01131,-0.349801,0.21473,0.0267865,-1.12875,-1.16103,-0.363909,1.00925,0.665646,-0.165579,0.997738,-0.94244,-1.43936,-2.18707,-0.00304042,0.00644112,-0.00490698,0.00378375,0.0182708,-0.000692819,0.8125
0.264,0.2375,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.297932,-0.192747,0.740314,-2.47443,0.081908,-0.0415901,-0.351026,0.21607,0.0273389,-1.12601,-1.16359,-0.362688,1.01165,-0.349194,0.21433,0.0263993,-1.12937,-1.15981,-0.36377,1.00799,0.665656,-0.165557,0.997742,-0.941738,-1.43937,-2.18767,-0.00338266,0.00744434,-0.00552695,0.00481311,0.02035,-0.00550894,-0.8125
0.262,0.2375,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.297932,-0.192747,0.740314,-2.47443,0.081908,-0.0415901,-0.351094,0.21607,0.0274583,-1.12603,-1.16382,-0.362748,1.01192,-0.348698,0.214028,0.026087,-1.12984,-1.15884,-0.363579,1.00699,0.66566,-0.165523,0.997742,-0.941341,-1.43937,-2.18793,-0.00356747,0.00811568,-0.00589401,0.00550516,0.021406,-0.00706042,-0.9375
0.2615,0.238,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.297932,-0.192747,0.740314,-2.47443,0.081908,-0.0415901,-0.351145,0.21607,0.0275605,-1.1261,-1.16399,-0.362824,1.01213,-0.347857,0.21353,0.0255679,-1.13062,-1.15723,-0.363188,1.00533,0.66567,-0.165488,0.997708,-0.941484,-1.43941,-2.18765,-0.00384585,0.00902468,-0.006413,0.00664542,0.0227156,-0.0115067,0.3125
0.2615,0.238,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.297932,-0.192747,0.740314,-2.47443,0.081908,-0.0415901,-0.351179,0.21607,0.0276117,-1.12621,-1.16409,-0.362931,1.01228,-0.347197,0.213165,0.0251619,-1.13119,-1.15599,-0.362806,1.00404,0.665683,-0.165467,0.997637,-0.942189,-1.43949,-2.18683,-0.00383379,0.00954771,-0.00675897,0.00718191,0.0239156,-0.0177857,1.9375
