dirt(x), dirt(y), dirt(z), dirt(r), dirt(p), dirt(w), goal(x), goal(y), goal(z), goal(r), goal(p), goal(w), broom(x), broom(y), broom(z), broom(r), broom(p), broom(w), joint state(s), joint state(l), joint state(e), joint state(u), joint state(r), joint state(b), joint state(t), joint command(s), joint command(l), joint command(e), joint command(u), joint command(r), joint command(b), joint command(t), pose state(x), pose state(y), pose state(z), pose state(r), pose state(p), pose state(w), cmd_vel(x), cmd_vel(y), cmd_vel(z), cmd_vel(r), cmd_vel(p), cmd_vel(w), leptorino(x)
0.2635,0.279,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.359422,-0.214634,0.771298,-2.32702,0.0209289,-0.126173,0.175368,0.540745,-1.17648,-0.793767,-1.58617,-0.869813,0.827237,0.17697,0.543253,-1.17898,-0.79233,-1.58346,-0.866217,0.825238,0.722462,-0.175334,1.01297,-2.61385,-1.50409,-0.477279,0.00414843,0.00289244,-0.00341982,-0.0105238,0.00400798,-0.0152935,-3.5125
0.2635,0.279,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.359422,-0.214634,0.771298,-2.32702,0.0209289,-0.126173,0.175368,0.541035,-1.17655,-0.793494,-1.58617,-0.869433,0.827237,0.177405,0.543433,-1.17931,-0.79245,-1.58307,-0.865729,0.825162,0.722628,-0.175279,1.01294,-2.61688,-1.50431,-0.474474,0.00393904,0.00302776,-0.00360788,-0.00951433,0.00276831,-0.0145314,-3.7625
0.263,0.279,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.354529,-0.212651,0.760886,-3.17752,0.562265,-1.18543,0.175385,0.541342,-1.1767,-0.793256,-1.58614,-0.869053,0.827207,0.177714,0.54354,-1.17951,-0.792567,-1.58284,-0.865388,0.825139,0.722789,-0.175252,1.01289,-2.62041,-1.50451,-0.471254,0.00398332,0.00324663,-0.0037539,-0.00860129,0.00289533,-0.0142341,-3.1375
0.2625,0.28,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.354485,-0.211791,0.759936,-2.28195,0.00527637,-0.112017,0.175385,0.541615,-1.17692,-0.793051,-1.58598,-0.868689,0.827116,0.178194,0.543692,-1.17982,-0.792757,-1.58247,-0.864898,0.825072,0.722912,-0.175283,1.01285,-2.62475,-1.50466,-0.467366,0.00370554,0.00351545,-0.00386038,-0.00732019,0.00451981,-0.0133593,-2.6375
0.2625,0.2795,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.336985,-0.199849,0.719331,-2.31943,-0.0177661,-0.0725502,0.175436,0.54187,-1.17718,-0.792881,-1.58573,-0.868355,0.826906,0.178527,0.543789,-1.18003,-0.792889,-1.5822,-0.864592,0.824998,0.723027,-0.175308,1.01279,-2.62891,-1.50472,-0.463686,0.0037263,0.0036507,-0.00392376,-0.00770925,0.00488765,-0.0142332,-2.0125
0.2625,0.2795,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.336985,-0.199849,0.719331,-2.31943,-0.0177661,-0.0725502,0.175556,0.542109,-1.17745,-0.792727,-1.58541,-0.868005,0.826695,0.17906,0.543929,-1.18037,-0.793105,-1.58178,-0.864119,0.824885,0.723139,-0.175303,1.01274,-2.63366,-1.50478,-0.45941,0.00371666,0.00388813,-0.00402879,-0.00896697,0.00491388,-0.0151607,-0.8875
0.2625,0.28,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.363596,-0.216171,0.77798,-2.31848,0.035199,-0.129702,0.175743,0.542347,-1.17774,-0.792591,-1.58506,-0.867671,0.826425,0.179444,0.544021,-1.18062,-0.793266,-1.58147,-0.863776,0.824822,0.72326,-0.175261,1.01268,-2.63809,-1.50478,-0.455417,0.00370826,0.00404173,-0.00412979,-0.00981832,0.00491124,-0.016395,-1.2625
0.2635,0.28,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.358856,-0.212641,0.767735,-2.34365,0.0150102,-0.069512,0.175965,0.542569,-1.178,-0.792489,-1.58471,-0.867337,0.826184,0.180076,0.544148,-1.18102,-0.793551,-1.58097,-0.863233,0.824734,0.723383,-0.175198,1.01262,-2.64233,-1.50478,-0.451555,0.00344597,0.00441988,-0.00440602,-0.00939294,0.00565188,-0.0169271,-2.8875
0.2625,0.2795,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.358524,-0.212248,0.766278,-2.34048,0.010376,-0.100642,0.17622,0.542774,-1.17828,-0.792437,-1.58436,-0.866988,0.825943,0.180539,0.544223,-1.18131,-0.793775,-1.58061,-0.862858,0.824661,0.723494,-0.175143,1.01255,-2.64626,-1.50477,-0.448045,0.00320905,0.00462674,-0.00456551,-0.00803826,0.00581573,-0.0170225,-3.3875
0.2625,0.2795,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.358524,-0.212248,0.766278,-2.34048,0.010376,-0.100642,0.176527,0.542961,-1.17856,-0.79242,-1.58401,-0.866638,0.825763,0.181293,0.544312,-1.18175,-0.794177,-1.58006,-0.86228,0.824541,0.723608,-0.175059,1.01247,-2.65051,-1.50477,-0.444156,0.00329317,0.00525876,-0.00524564,-0.00696583,0.00645016,-0.0174312,-4.1375
0.264,0.28,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.336349,-0.198965,0.717303,-2.29656,-0.0348656,-0.0922959,0.176834,0.543149,-1.17885,-0.79242,-1.58368,-0.866274,0.825583,0.181853,0.544362,-1.18206,-0.794502,-1.57967,-0.861863,0.82447,0.723718,-0.174987,1.0124,-2.6545,-1.50478,-0.440555,0.00320047,0.00546608,-0.00572447,-0.00617445,0.0059501,-0.0178537,-3.8875
0.264,0.28,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.340843,-0.20145,0.726182,-2.31423,-0.0352486,-0.101105,0.177192,0.543319,-1.1791,-0.79242,-1.58333,-0.865909,0.825432,0.182781,0.54441,-1.18252,-0.795112,-1.57911,-0.861166,0.824438,0.723833,-0.174871,1.01233,-2.65873,-1.50479,-0.436643,0.00340912,0.0059947,-0.00666085,-0.00583764,0.00480909,-0.0189279,-1.8875
0.2635,0.2815,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.354525,-0.209256,0.755423,-2.31977,0.00892363,-0.092176,0.177567,0.543472,-1.17938,-0.79242,-1.58299,-0.86553,0.825312,0.183461,0.544428,-1.18283,-0.7956,-1.57875,-0.860642,0.824476,0.723938,-0.17475,1.01228,-2.66307,-1.50486,-0.43262,0.00339933,0.00615848,-0.00719529,-0.00504759,0.00363532,-0.0193219,-1.6375
0.2635,0.2815,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.354525,-0.209256,0.755423,-2.31977,0.00892363,-0.092176,0.177959,0.543609,-1.17967,-0.792455,-1.58266,-0.865135,0.825222,0.184584,0.544434,-1.1833,-0.796462,-1.57823,-0.859753,0.824613,0.724033,-0.174638,1.01223,-2.66749,-1.50493,-0.428529,0.00369553,0.00685551,-0.0082743,-0.00419101,0.00323958,-0.0206719,-2.1375
0.2635,0.2805,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.34277,-0.202285,0.730363,-2.30337,-0.0258504,-0.124765,0.178385,0.543728,-1.17996,-0.792574,-1.58231,-0.864725,0.825101,0.1854,0.544426,-1.18362,-0.797118,-1.57788,-0.859113,0.824735,0.724122,-0.174537,1.01215,-2.67096,-1.50495,-0.42543,0.00360773,0.00705498,-0.00886828,-0.00284738,0.00331751,-0.0206056,-2.8875
0.263,0.279,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.34277,-0.202285,0.730363,-2.30337,-0.0258504,-0.124765,0.178845,0.543847,-1.18024,-0.792761,-1.58194,-0.864315,0.825011,0.186718,0.54439,-1.18411,-0.798224,-1.57735,-0.8581,0.82497,0.724216,-0.174438,1.01205,-2.67458,-1.50493,-0.422177,0.0036498,0.00755209,-0.0099558,-0.00197467,0.00294745,-0.0208518,-3.1375
0.264,0.2805,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.343346,-0.202312,0.73162,-2.3246,-0.0125344,-0.138153,0.179339,0.54395,-1.18055,-0.793,-1.58158,-0.863889,0.824921,0.187663,0.544348,-1.18444,-0.799053,-1.57701,-0.857377,0.825188,0.724303,-0.17434,1.01195,-2.67776,-1.50489,-0.419375,0.00365362,0.0078705,-0.0107574,-0.00223584,0.0026655,-0.021826,-3.0125
0.264,0.2805,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.343346,-0.202312,0.73162,-2.3246,-0.0125344,-0.138153,0.179868,0.544052,-1.18088,-0.793307,-1.58117,-0.863434,0.824831,0.189205,0.544262,-1.18496,-0.800448,-1.57648,-0.856194,0.82562,0.724391,-0.174256,1.01182,-2.68108,-1.50482,-0.416495,0.00364409,0.00821079,-0.0118743,-0.00230511,0.00191323,-0.0226901,-2.2625
0.2625,0.2795,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.342336,-0.201177,0.728634,-2.34327,-0.0172373,-0.0780975,0.18043,0.544137,-1.18122,-0.793631,-1.58074,-0.862963,0.82474,0.1903,0.544183,-1.1853,-0.801479,-1.57614,-0.855356,0.825989,0.724471,-0.174164,1.0117,-2.68439,-1.50476,-0.413635,0.00381836,0.00864249,-0.0129882,-0.0015131,0.00186613,-0.0226061,-1.7625
0.263,0.2795,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.342336,-0.201177,0.728634,-2.34327,-0.0172373,-0.0780975,0.181061,0.544222,-1.18156,-0.794023,-1.5803,-0.862462,0.82465,0.19205,0.544035,-1.18578,-0.803198,-1.57568,-0.854036,0.826653,0.724562,-0.174052,1.01155,-2.68732,-1.50466,-0.411145,0.00381794,0.00927509,-0.0144647,0.00262384,0.000667692,-0.0202681,-1.8875
0.2635,0.28,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.341051,-0.200296,0.726708,-2.31676,-0.0346888,-0.101539,0.181743,0.54429,-1.18193,-0.794466,-1.57983,-0.861915,0.82462,0.193284,0.543906,-1.18607,-0.804472,-1.57543,-0.853113,0.82718,0.724646,-0.173943,1.0114,-2.69102,-1.5046,-0.407932,0.00402699,0.00995637,-0.0156521,0.00610388,-0.000905703,-0.0183583,-1.6375
0.2635,0.28,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.341051,-0.200296,0.726708,-2.31676,-0.0346888,-0.101539,0.18251,0.544342,-1.18232,-0.794977,-1.57936,-0.861323,0.82459,0.195253,0.543664,-1.18642,-0.806603,-1.57519,-0.851635,0.82813,0.72473,-0.173809,1.01124,-2.69406,-1.50453,-0.405378,0.00417727,0.0108814,-0.0172082,0.011179,-0.00358548,-0.0155486,-3.5125
0.262,0.283,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.364764,-0.214197,0.778239,-2.32275,0.00227345,-0.155553,0.183328,0.544376,-1.1827,-0.795591,-1.57889,-0.860685,0.82459,0.19665,0.54347,-1.18661,-0.808169,-1.5751,-0.850581,0.828865,0.724815,-0.173678,1.01106,-2.69639,-1.50443,-0.403543,0.0043476,0.0116151,-0.0184773,0.0137098,-0.00487099,-0.0149214,-3.5125
0.265,0.282,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.366673,-0.215679,0.782365,-2.30694,0.0115336,-0.185316,0.184231,0.544393,-1.18309,-0.796272,-1.57845,-0.860001,0.82459,0.19887,0.543132,-1.18685,-0.810727,-1.57506,-0.848899,0.83012,0.724901,-0.17352,1.01087,-2.69767,-1.50434,-0.402741,0.00448506,0.0123517,-0.0199794,0.0165267,-0.00757881,-0.0135345,-2.7625
0.262,0.282,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.336556,-0.197826,0.717828,-2.29906,-0.0343094,-0.0927425,0.18522,0.544393,-1.1835,-0.797056,-1.578,-0.859242,0.82459,0.200451,0.542879,-1.18698,-0.812587,-1.57509,-0.847679,0.831086,0.724988,-0.173355,1.01066,-2.69815,-1.50423,-0.402775,0.00480648,0.0129968,-0.0213243,0.0173433,-0.00975532,-0.0136522,-2.8875
0.262,0.282,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.336556,-0.197826,0.717828,-2.29906,-0.0343094,-0.0927425,0.186276,0.544393,-1.18389,-0.797943,-1.57757,-0.858422,0.82462,0.202978,0.542463,-1.18715,-0.815615,-1.57524,-0.84567,0.83277,0.72509,-0.173177,1.01042,-2.69764,-1.50409,-0.403801,0.00540593,0.0138013,-0.023044,0.0180254,-0.0133707,-0.0141158,-2.6375
0.263,0.281,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.368142,-0.214944,0.784688,-2.35908,-0.00651745,-0.139982,0.187435,0.544393,-1.1843,-0.798948,-1.57716,-0.857541,0.82471,0.204769,0.542168,-1.18724,-0.817781,-1.57539,-0.844204,0.834033,0.725204,-0.17298,1.01014,-2.69685,-1.50394,-0.405109,0.00564873,0.0140502,-0.0238381,0.0184103,-0.0155832,-0.0138623,-1.7625
0.263,0.2785,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.336456,-0.197137,0.71764,-2.30058,-0.0338179,-0.089776,0.18868,0.544376,-1.18471,-0.800073,-1.57675,-0.856599,0.825011,0.207556,0.541702,-1.18735,-0.821199,-1.57571,-0.841876,0.836108,0.725322,-0.172773,1.00983,-2.69775,-1.50384,-0.404728,0.00618859,0.0149399,-0.0257022,0.0198284,-0.0173171,-0.0148191,-3.1375
0.264,0.28,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.363979,-0.213166,0.779647,-2.37364,0.0178422,-0.0743004,0.189992,0.544376,-1.18509,-0.801335,-1.5764,-0.855582,0.825462,0.20949,0.541377,-1.18741,-0.82359,-1.57596,-0.840241,0.837579,0.725468,-0.172558,1.00947,-2.69866,-1.50374,-0.404337,0.00624042,0.0150677,-0.0262919,0.0207811,-0.0190231,-0.0142834,-2.8875
0.264,0.28,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.363979,-0.213166,0.779647,-2.37364,0.0178422,-0.0743004,0.191424,0.544376,-1.18546,-0.802749,-1.57607,-0.854488,0.826034,0.212484,0.540867,-1.18746,-0.82733,-1.57642,-0.837671,0.839937,0.725633,-0.172319,1.00905,-2.69972,-1.50362,-0.403789,0.00685938,0.0158296,-0.0277005,0.0222647,-0.0218101,-0.0139232,-1.6375
0.2625,0.279,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.340181,-0.198635,0.727884,-2.32166,-0.032758,-0.0980717,0.192924,0.544325,-1.18582,-0.804283,-1.57578,-0.853349,0.826725,0.21452,0.540515,-1.18746,-0.829903,-1.57679,-0.835888,0.841607,0.725782,-0.172075,1.00863,-2.70034,-1.50353,-0.403654,0.00682286,0.0156496,-0.0277757,0.0225472,-0.0234796,-0.0132924,-2.5125
0.2645,0.2795,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.362626,-0.211554,0.777638,-2.34591,-0.000711106,-0.0977164,0.194543,0.544205,-1.18611,-0.806005,-1.57555,-0.852119,0.827568,0.217609,0.539979,-1.18743,-0.833839,-1.57741,-0.83315,0.844218,0.725923,-0.171804,1.00818,-2.69967,-1.50348,-0.404759,0.00713013,0.0157391,-0.02847,0.0220769,-0.0238008,-0.0130923,-1.8875
0.2625,0.2805,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.341409,-0.199174,0.733595,-2.3124,-0.0223606,-0.12503,0.196264,0.544001,-1.18638,-0.807897,-1.5754,-0.850828,0.82853,0.219669,0.539626,-1.1874,-0.836481,-1.57784,-0.831312,0.846001,0.726033,-0.171525,1.00774,-2.69751,-1.50346,-0.407318,0.00733893,0.0158634,-0.0291605,0.0216367,-0.0239169,-0.0131458,-1.7625
0.2625,0.2805,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.341409,-0.199174,0.733595,-2.3124,-0.0223606,-0.12503,0.198071,0.543677,-1.18664,-0.809959,-1.57532,-0.849415,0.829643,0.222793,0.539096,-1.18734,-0.840514,-1.57854,-0.828503,0.848772,0.726091,-0.171262,1.00732,-2.69376,-1.50356,-0.411499,0.00740454,0.0153191,-0.0291695,0.0209144,-0.0250105,-0.0121938,-4.0125
0.264,0.28,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.361997,-0.210561,0.777891,-2.32888,-0.0131437,-0.0830526,0.200014,0.543336,-1.18684,-0.812175,-1.57531,-0.847896,0.830846,0.224824,0.538745,-1.18726,-0.84318,-1.57905,-0.826647,0.850669,0.726171,-0.17095,1.00686,-2.68861,-1.50365,-0.417013,0.00743482,0.015221,-0.0296627,0.0204439,-0.0258488,-0.0117113,-4.0125
0.263,0.278,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.357349,-0.207631,0.771056,-2.33304,0.00545797,-0.0618677,0.202042,0.542944,-1.18701,-0.814595,-1.57531,-0.846271,0.83223,0.227881,0.538208,-1.18712,-0.847241,-1.57988,-0.823827,0.853636,0.726241,-0.170655,1.00636,-2.68335,-1.50376,-0.42268,0.00731711,0.0145465,-0.0293218,0.0193813,-0.0257162,-0.0103222,-3.3875
0.264,0.2795,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.36317,-0.211123,0.785323,-2.33896,0.0120775,-0.127797,0.20419,0.542535,-1.18713,-0.817169,-1.57534,-0.84454,0.833764,0.229842,0.53786,-1.18699,-0.849883,-1.58046,-0.822004,0.855614,0.726331,-0.170325,1.00581,-2.67792,-1.50387,-0.428496,0.00727471,0.0145274,-0.0296742,0.019179,-0.0252145,-0.00986697,-3.1375
0.2615,0.2795,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.356076,-0.206148,0.770742,-2.33312,0.00204581,-0.0917435,0.20644,0.542092,-1.18723,-0.819896,-1.57541,-0.842687,0.835418,0.232746,0.537339,-1.1868,-0.853824,-1.58134,-0.819318,0.858588,0.72642,-0.169985,1.00524,-2.67172,-1.50402,-0.435104,0.00685089,0.0138479,-0.0290347,0.0186244,-0.0235665,-0.00847111,-2.2625
0.2615,0.2795,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.356076,-0.206148,0.770742,-2.33312,0.00204581,-0.0917435,0.208775,0.541666,-1.1873,-0.822776,-1.57567,-0.840713,0.837193,0.234627,0.536994,-1.18665,-0.856403,-1.58192,-0.817591,0.86055,0.72654,-0.169624,1.00461,-2.6633,-1.50418,-0.443887,0.00679725,0.0138087,-0.0293587,0.0184986,-0.0228669,-0.00782219,-1.3875
0.265,0.28,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.342554,-0.198196,0.743652,-2.3578,-0.02332,-0.0760581,0.211178,0.541206,-1.18734,-0.825776,-1.57605,-0.838677,0.839058,0.237376,0.536484,-1.18641,-0.860214,-1.58282,-0.81507,0.863493,0.726657,-0.169245,1.00397,-2.65303,-1.50435,-0.454464,0.00647981,0.0129285,-0.0285242,0.0172571,-0.0220567,-0.00624394,-2.3875
0.263,0.2805,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.363303,-0.210439,0.792198,-2.33017,0.0244445,-0.157816,0.213649,0.540762,-1.18735,-0.828878,-1.57649,-0.836536,0.841043,0.239142,0.536149,-1.18623,-0.862696,-1.58344,-0.813443,0.865454,0.726798,-0.168854,1.00329,-2.64262,-1.50453,-0.465206,0.00634373,0.0128582,-0.0288271,0.0168709,-0.0218334,-0.00584838,-3.6375
0.263,0.2805,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.363303,-0.210439,0.792198,-2.33017,0.0244445,-0.157816,0.216155,0.540302,-1.18737,-0.832065,-1.57699,-0.834334,0.843118,0.2417,0.535651,-1.18595,-0.866336,-1.58436,-0.811099,0.868376,0.726934,-0.168472,1.0026,-2.63172,-1.50473,-0.476459,0.00572691,0.0121318,-0.0279016,0.0156544,-0.0196354,-0.00484184,-3.8875
