dirt(x), dirt(y), dirt(z), dirt(r), dirt(p), dirt(w), goal(x), goal(y), goal(z), goal(r), goal(p), goal(w), broom(x), broom(y), broom(z), broom(r), broom(p), broom(w), joint state(s), joint state(l), joint state(e), joint state(u), joint state(r), joint state(b), joint state(t), joint command(s), joint command(l), joint command(e), joint command(u), joint command(r), joint command(b), joint command(t), pose state(x), pose state(y), pose state(z), pose state(r), pose state(p), pose state(w), cmd_vel(x), cmd_vel(y), cmd_vel(z), cmd_vel(r), cmd_vel(p), cmd_vel(w), leptorino(x)
0.274,0.266,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.328986,-0.139634,0.851206,-2.36537,-0.398996,0.210016,-0.269981,0.487601,0.183754,-0.604457,0.0685583,-0.618604,0,-0.261525,0.480128,0.176026,-0.621767,0.0760887,-0.612501,-0.0113081,0.765471,-0.14183,1.0141,-2.95712,-1.43386,-0.322018,-0.00303675,0.0159889,-0.0126331,2.58102e-05,0.0163935,0.000609708,12.4888
0.2735,0.2675,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.334179,-0.141645,0.865631,-2.40468,-0.360872,0.210753,-0.269009,0.487073,0.182799,-0.605633,0.0694696,-0.61824,-0.00129336,-0.260954,0.479258,0.175577,-0.623808,0.0765473,-0.611702,-0.0120515,0.765456,-0.141451,1.0139,-2.95813,-1.43352,-0.321397,-0.00298037,0.0164706,-0.0133634,-0.000981795,0.0156566,0.00123174,12.6138
0.273,0.2685,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.333079,-0.142096,0.863725,-2.40421,-0.3894,0.240417,-0.268072,0.486511,0.181913,-0.606911,0.0703353,-0.617845,-0.00252656,-0.260438,0.478353,0.175193,-0.625986,0.0769574,-0.610749,-0.012699,0.765439,-0.141058,1.01367,-2.95914,-1.43315,-0.320711,-0.00280899,0.0163005,-0.0142735,-0.00295491,0.0123489,0.00364707,12.6138
0.273,0.2685,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.333079,-0.142096,0.863725,-2.40421,-0.3894,0.240417,-0.267202,0.485931,0.181078,-0.60824,0.0711403,-0.61742,-0.0036996,-0.259936,0.477397,0.174834,-0.628332,0.0773555,-0.609628,-0.0133063,0.765414,-0.140687,1.01344,-2.96004,-1.43278,-0.320115,-0.002652,0.0161777,-0.0149721,-0.00431531,0.00953744,0.0052471,12.6138
0.2735,0.2685,0.964132,-0.335379,-2.41172,-0.584347,0.358656,0.203247,0.964132,-0.335379,-2.41172,-0.584347,-0.327942,-0.139629,0.853398,-2.38306,-0.381488,0.237459,-0.266367,0.4853,0.180294,-0.609638,0.0718997,-0.616964,-0.00481249,-0.259501,0.476384,0.174552,-0.630906,0.077696,-0.60823,-0.0138029,0.765369,-0.140308,1.01322,-2.96095,-1.43243,-0.319473,-0.0022968,0.0164499,-0.0163958,-0.00629624,0.00483604,0.00744021,10.1138
0.2735,0.267,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.332563,-0.141614,0.865449,-2.40391,-0.360315,0.21232,-0.265583,0.48467,0.179561,-0.611121,0.0725831,-0.616463,-0.0058953,-0.259101,0.475321,0.174314,-0.63367,0.0780034,-0.606612,-0.0142428,0.765337,-0.139939,1.01296,-2.96147,-1.43204,-0.319164,-0.0018268,0.0159582,-0.0170387,-0.00765647,0.000715988,0.00931411,9.86375
0.2735,0.267,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.332563,-0.141614,0.865449,-2.40391,-0.360315,0.21232,-0.264833,0.484005,0.178862,-0.612689,0.0732362,-0.615931,-0.00688788,-0.258782,0.474222,0.174163,-0.636643,0.0782396,-0.604683,-0.0145622,0.765296,-0.139571,1.01269,-2.9624,-1.43163,-0.318431,-0.00139841,0.0162851,-0.0186447,-0.00860603,-0.0027349,0.0111171,11.7388
0.272,0.2675,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.334948,-0.14369,0.875771,-2.39782,-0.351636,0.186814,-0.264134,0.483323,0.178232,-0.614308,0.0738437,-0.615339,-0.00785037,-0.258489,0.473083,0.174047,-0.639777,0.0784472,-0.602585,-0.0148465,0.765252,-0.139208,1.01241,-2.96301,-1.43126,-0.317974,-0.00115528,0.0158661,-0.0190151,-0.00866577,-0.00475329,0.013305,12.1138
0.273,0.268,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.330947,-0.141581,0.865262,-2.40313,-0.359758,0.213889,-0.263453,0.48259,0.177652,-0.61603,0.074436,-0.614701,-0.00875271,-0.258275,0.47193,0.174034,-0.643015,0.0785622,-0.600343,-0.0150155,0.765197,-0.138826,1.01213,-2.96385,-1.43088,-0.317243,-0.000903024,0.0158715,-0.0199731,-0.00887857,-0.00652578,0.0159395,11.8638
0.2735,0.2675,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.32344,-0.140932,0.85049,-3.27135,-0.0096188,-1.59149,-0.262822,0.48184,0.177107,-0.617836,0.074998,-0.614002,-0.00956482,-0.258108,0.470764,0.174081,-0.646333,0.0786265,-0.598003,-0.0151118,0.765142,-0.138462,1.01183,-2.96505,-1.43051,-0.31614,-0.000761347,0.0155455,-0.0204987,-0.00977752,-0.00840391,0.0171044,11.7388
