dirt(x), dirt(y), dirt(z), dirt(r), dirt(p), dirt(w), goal(x), goal(y), goal(z), goal(r), goal(p), goal(w), broom(x), broom(y), broom(z), broom(r), broom(p), broom(w), joint state(s), joint state(l), joint state(e), joint state(u), joint state(r), joint state(b), joint state(t), joint command(s), joint command(l), joint command(e), joint command(u), joint command(r), joint command(b), joint command(t), pose state(x), pose state(y), pose state(z), pose state(r), pose state(p), pose state(w), cmd_vel(x), cmd_vel(y), cmd_vel(z), cmd_vel(r), cmd_vel(p), cmd_vel(w), leptorino(x)
0.2465,0.337,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.122241,0.257709,-0.709057,-1.16078,1.6675,0.517088,-1.90734,0.124324,0.255245,-0.706727,-1.16782,1.65956,0.507584,-1.89493,0.657095,-0.20062,0.980777,-0.0481347,-1.51752,-3.13006,-0.00159257,-0.000303783,-0.0061816,-0.00570383,-0.0112839,-0.0180539,6.5625
0.247,0.3365,1.02148,-0.0207958,2.7063,-1.36707,0.346011,0.245915,1.02148,-0.0207958,2.7063,-1.36707,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.122395,0.257521,-0.708801,-1.16141,1.66662,0.516162,-1.90611,0.124554,0.254906,-0.706419,-1.16877,1.65854,0.506489,-1.89323,0.65709,-0.200626,0.980653,-0.0474933,-1.51716,-3.13116,-0.00200212,-0.000430795,-0.00655812,-0.00610124,-0.011721,-0.01814,5.0625
0.247,0.3365,1.02148,-0.0207958,2.7063,-1.36707,0.346011,0.245915,1.02148,-0.0207958,2.7063,-1.36707,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.122582,0.2573,-0.708563,-1.16208,1.66575,0.515235,-1.90487,0.124705,0.254665,-0.706201,-1.16944,1.65781,0.505746,-1.89202,0.657071,-0.200626,0.980531,-0.0469671,-1.51681,-3.13214,-0.00203297,-0.00048589,-0.00653347,-0.00611052,-0.0116206,-0.0174838,3.4375
0.246,0.337,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.12277,0.257095,-0.708341,-1.16272,1.66493,0.514294,-1.9037,0.124914,0.254298,-0.705863,-1.17045,1.65669,0.504667,-1.89019,0.657057,-0.200635,0.980406,-0.0465797,-1.51649,-3.13302,-0.00235323,-0.000575859,-0.00701941,-0.0056628,-0.0124053,-0.0167694,5.0625
0.2465,0.337,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.122957,0.256874,-0.70812,-1.16341,1.66417,0.513352,-1.9025,0.125039,0.254041,-0.705622,-1.17116,1.65589,0.503965,-1.88891,0.657034,-0.200652,0.980268,-0.0450948,-1.5162,-3.13501,-0.00256352,-0.000641672,-0.00713575,-0.00547976,-0.0116338,-0.0156614,5.3125
0.2465,0.337,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.123179,0.256635,-0.707881,-1.16409,1.66341,0.51241,-1.90126,0.125217,0.253637,-0.705256,-1.17224,1.65468,0.50295,-1.88696,0.657013,-0.200639,0.980138,-0.0431992,-1.5159,-3.13736,-0.00298073,-0.000784387,-0.00762195,-0.0058406,-0.0110226,-0.0153548,7.4375
0.247,0.3365,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.123383,0.256379,-0.707659,-1.16479,1.66268,0.511453,-1.90003,0.125333,0.253357,-0.705014,-1.17298,1.65388,0.502294,-1.88565,0.656975,-0.200653,0.980008,-0.0409987,-1.51561,-3.14008,-0.00314959,-0.000851472,-0.00762665,-0.00609056,-0.0099234,-0.014801,7.4375
0.2465,0.338,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.123605,0.256107,-0.707438,-1.16552,1.66194,0.510512,-1.8988,0.125508,0.252927,-0.704654,-1.17411,1.65271,0.501332,-1.88369,0.656932,-0.200658,0.979871,-0.0394119,-1.51533,3.14103,-0.00324679,-0.000873843,-0.00795698,-0.00602005,-0.00971715,-0.0137445,5.6875
0.2455,0.337,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.123826,0.255851,-0.707216,-1.16623,1.66116,0.509585,-1.89753,0.125613,0.252633,-0.704402,-1.17488,1.65188,0.500709,-1.88234,0.656899,-0.200657,0.979733,-0.0375574,-1.51505,3.13871,-0.00340235,-0.000863476,-0.0081153,-0.00597106,-0.0102502,-0.0134669,6.1875
0.246,0.338,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.124031,0.255578,-0.706978,-1.167,1.66034,0.508659,-1.89624,0.125767,0.252182,-0.704012,-1.17606,1.65061,0.499781,-1.88027,0.656858,-0.200665,0.97958,-0.0364752,-1.51477,3.13716,-0.00349151,-0.000659806,-0.00817738,-0.00575177,-0.00948247,-0.0130638,4.6875
0.246,0.338,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.124252,0.255289,-0.706722,-1.16777,1.65952,0.507732,-1.89492,0.125882,0.25188,-0.703759,-1.17685,1.6498,0.499164,-1.87892,0.656814,-0.200655,0.979436,-0.0349872,-1.51448,3.13523,-0.0034611,-0.000483703,-0.00840819,-0.0056172,-0.00868572,-0.0135086,5.0625
0.246,0.337,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.12444,0.254982,-0.706466,-1.16857,1.65867,0.506806,-1.89353,0.126083,0.251423,-0.703393,-1.17803,1.64864,0.498224,-1.87696,0.656755,-0.200672,0.979285,-0.0332714,-1.5142,3.13304,-0.00324324,-0.000197337,-0.00842392,-0.00557537,-0.00787186,-0.0137593,6.1875
0.247,0.337,0.998287,-0.0434021,2.68392,-1.43682,0.337247,0.239859,0.998287,-0.0434021,2.68392,-1.43682,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.124627,0.254692,-0.706211,-1.16939,1.65781,0.505895,-1.89209,0.126231,0.251122,-0.703154,-1.17882,1.64789,0.497581,-1.87567,0.656707,-0.200688,0.979114,-0.0308507,-1.51394,3.13015,-0.00313634,4.32389e-05,-0.00855019,-0.00587957,-0.00814146,-0.0142187,6.0625
0.246,0.338,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.124815,0.254385,-0.705938,-1.17024,1.65691,0.504999,-1.89059,0.12647,0.25068,-0.702799,-1.17998,1.64679,0.49661,-1.87377,0.656654,-0.200697,0.978935,-0.0282693,-1.51369,3.12713,-0.00284201,0.000527602,-0.0083698,-0.00576158,-0.00667509,-0.013886,7.4375
0.246,0.338,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.124985,0.254061,-0.705648,-1.17109,1.65599,0.504133,-1.88902,0.126658,0.250389,-0.70258,-1.18074,1.64614,0.495958,-1.87258,0.656591,-0.200704,0.978766,-0.025212,-1.51342,3.12366,-0.00280092,0.00086123,-0.00845483,-0.00564427,-0.00489125,-0.0144554,6.8125
0.2465,0.34,1.0043,-0.0161374,2.68842,-1.39067,0.33974,0.241758,1.0043,-0.0161374,2.68842,-1.39067,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.125139,0.25372,-0.705341,-1.17198,1.65501,0.503298,-1.8874,0.126992,0.249957,-0.702307,-1.18184,1.64539,0.495001,-1.87104,0.656521,-0.200714,0.978589,-0.0222132,-1.51315,3.12028,-0.00271721,0.00137075,-0.00827681,-0.00560252,-0.00207397,-0.0143808,5.8125
0.2455,0.3375,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.125292,0.253397,-0.705052,-1.1729,1.65398,0.502462,-1.88577,0.127246,0.249671,-0.702146,-1.18256,1.64498,0.494359,-1.87009,0.656458,-0.200733,0.978387,-0.0203245,-1.5129,3.118,-0.00237203,0.0016831,-0.00826828,-0.0063266,-0.00177619,-0.0149697,6.8125
0.246,0.337,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.125446,0.253022,-0.704745,-1.17382,1.65296,0.501642,-1.88415,0.127659,0.24926,-0.701906,-1.18362,1.64439,0.493331,-1.86868,0.65637,-0.200746,0.978214,-0.0184268,-1.51262,3.11574,-0.00180854,0.00214913,-0.00842305,-0.0073619,-0.00262278,-0.016557,5.0625
0.246,0.337,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.125582,0.252647,-0.704438,-1.17477,1.65196,0.500837,-1.88253,0.127954,0.248991,-0.701738,-1.18434,1.64398,0.492594,-1.86769,0.65628,-0.200772,0.97802,-0.0166048,-1.51238,3.11354,-0.00151595,0.00255884,-0.00825398,-0.00737233,-0.00195147,-0.016491,4.4375
0.246,0.337,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.125735,0.252272,-0.704114,-1.17573,1.65099,0.500032,-1.88087,0.12843,0.248606,-0.701506,-1.18538,1.64346,0.49147,-1.86633,0.656197,-0.20078,0.977821,-0.0139154,-1.51215,3.1105,-0.00102706,0.00295,-0.0086029,-0.00719408,-0.00188625,-0.0178306,6.1875
0.247,0.3385,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.125889,0.251914,-0.703825,-1.1767,1.65002,0.499242,-1.87925,0.128759,0.248366,-0.70135,-1.18605,1.64312,0.490697,-1.86544,0.656117,-0.200802,0.977603,-0.0116984,-1.51196,3.1079,-0.000288822,0.003258,-0.00842896,-0.0069351,-0.00227516,-0.0172506,7.0625
0.247,0.338,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.126059,0.251539,-0.703518,-1.17767,1.64906,0.498437,-1.87762,0.129248,0.248045,-0.701095,-1.18704,1.64253,0.489507,-1.86406,0.656034,-0.200809,0.977394,-0.00940707,-1.51176,3.10525,0.000396005,0.00372807,-0.00882267,-0.00689627,-0.00293016,-0.0177398,6.3125
0.247,0.338,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.126264,0.251164,-0.703211,-1.17864,1.64815,0.497648,-1.876,0.129582,0.247845,-0.700919,-1.18769,1.64213,0.488694,-1.86314,0.655959,-0.200792,0.977179,-0.00645026,-1.51159,3.10198,0.00072335,0.00402394,-0.00867064,-0.00645737,-0.00241541,-0.017573,7.0625
0.246,0.337,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.126468,0.250806,-0.702938,-1.17961,1.6473,0.496858,-1.87446,0.130103,0.247568,-0.700658,-1.18864,1.64156,0.487447,-1.86181,0.655886,-0.200792,0.976951,-0.00395304,-1.51146,3.09912,0.00141667,0.00431167,-0.00870733,-0.00623578,-0.00258432,-0.0180629,5.9375
0.2465,0.337,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.126707,0.250431,-0.702683,-1.18055,1.64651,0.496053,-1.87305,0.130454,0.247403,-0.700482,-1.18925,1.64117,0.486595,-1.86093,0.655805,-0.200779,0.97675,-0.00231008,-1.51131,3.09712,0.00179755,0.00454776,-0.00894509,-0.00650162,-0.00296193,-0.0188026,4.6875
0.245,0.336,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.126962,0.250073,-0.702444,-1.18147,1.64582,0.495233,-1.8717,0.130991,0.247181,-0.700205,-1.19016,1.64055,0.485268,-1.85956,0.655733,-0.200765,0.97654,0.000111159,-1.5112,3.09431,0.00272602,0.0049511,-0.00905943,-0.00714467,-0.00357719,-0.0189252,4.5625
0.245,0.336,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.127269,0.249732,-0.702205,-1.18238,1.6452,0.494367,-1.8704,0.131351,0.247057,-0.700005,-1.19075,1.64009,0.484351,-1.85861,0.65568,-0.200724,0.976326,0.00254867,-1.51112,3.09149,0.00335829,0.00527404,-0.00949861,-0.00785693,-0.0045798,-0.0200702,6.1875
0.246,0.338,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.127593,0.249391,-0.701967,-1.18328,1.64464,0.493501,-1.86914,0.131896,0.246903,-0.699672,-1.19165,1.63928,0.482885,-1.85705,0.65563,-0.200672,0.976107,0.00536868,-1.51106,3.08829,0.0044221,0.0057273,-0.00964124,-0.00812498,-0.00596497,-0.0205124,7.4375
0.246,0.337,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.127951,0.24905,-0.701762,-1.18417,1.64412,0.492605,-1.86794,0.132261,0.246826,-0.699432,-1.19223,1.63869,0.481872,-1.85596,0.655579,-0.200619,0.975897,0.00809433,-1.511,3.08516,0.00502904,0.00614858,-0.00996688,-0.00816444,-0.00667061,-0.0215401,6.6875
0.246,0.339,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.128309,0.248744,-0.701558,-1.18503,1.64364,0.491694,-1.86676,0.132833,0.246745,-0.699062,-1.19308,1.63777,0.480273,-1.85432,0.655546,-0.200565,0.975674,0.010985,-1.51096,3.08184,0.00600644,0.00665098,-0.00989797,-0.00796601,-0.00695749,-0.0230946,6.9375
0.246,0.339,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.128701,0.248454,-0.70137,-1.18589,1.64317,0.490752,-1.86559,0.13324,0.246712,-0.698815,-1.19364,1.63716,0.479145,-1.85324,0.655525,-0.200498,0.97545,0.0143265,-1.51093,3.07807,0.00662403,0.00705439,-0.0102118,-0.00828337,-0.00701787,-0.0245204,6.3125
0.2465,0.338,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.12911,0.248164,-0.701149,-1.18672,1.64268,0.489765,-1.86442,0.133879,0.246695,-0.698442,-1.19444,1.63626,0.477373,-1.85163,0.655513,-0.200409,0.975238,0.0173925,-1.51087,3.07458,0.00754953,0.00754659,-0.0102081,-0.00908602,-0.00776332,-0.0262466,5.0625
0.246,0.3375,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.129536,0.247908,-0.700927,-1.18754,1.64218,0.488748,-1.86328,0.134329,0.246703,-0.698185,-1.19497,1.63564,0.476118,-1.85052,0.655522,-0.200308,0.975015,0.0199438,-1.51081,3.07159,0.00822305,0.00796073,-0.010322,-0.00979745,-0.0081305,-0.0273247,4.9375
0.246,0.3385,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.129962,0.247687,-0.700705,-1.18831,1.64166,0.4877,-1.8621,0.135043,0.246742,-0.697792,-1.19576,1.63471,0.474143,-1.84884,0.655547,-0.200203,0.974803,0.0232471,-1.51073,3.06784,0.00893629,0.00873272,-0.0108025,-0.0109253,-0.00783624,-0.0299856,5.4375
0.246,0.3385,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.130388,0.247482,-0.700484,-1.18909,1.64112,0.486621,-1.86096,0.135568,0.246773,-0.697533,-1.19629,1.63412,0.472733,-1.84772,0.655583,-0.200104,0.974574,0.0254898,-1.51065,3.06512,0.00940546,0.00907336,-0.0107487,-0.011129,-0.00718934,-0.0313517,5.4375
0.246,0.338,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.130832,0.247295,-0.700245,-1.18986,1.64054,0.485497,-1.85979,0.136397,0.246846,-0.697156,-1.19706,1.63331,0.470553,-1.8461,0.655633,-0.199988,0.974347,0.0278567,-1.51056,3.06228,0.0102195,0.00998506,-0.0113483,-0.0112868,-0.00766903,-0.0330311,6.0625
0.246,0.3365,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.131292,0.247124,-0.69999,-1.19061,1.63996,0.484343,-1.85858,0.136977,0.246906,-0.696894,-1.19758,1.63275,0.469041,-1.84502,0.655698,-0.199854,0.974119,0.0307993,-1.51046,3.05886,0.0106383,0.0105,-0.0112503,-0.0107519,-0.00785885,-0.0328966,5.9375
0.2465,0.3385,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.131752,0.246988,-0.699717,-1.19136,1.63934,0.483128,-1.85735,0.137894,0.247007,-0.696487,-1.19836,1.63191,0.466696,-1.84339,0.655786,-0.199718,0.973875,0.0335517,-1.51035,3.0556,0.0113355,0.0116476,-0.0117104,-0.0102241,-0.00765057,-0.0336313,6.0625
0.2465,0.3385,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.132229,0.246903,-0.699444,-1.19209,1.63867,0.481867,-1.85606,0.138538,0.24708,-0.696212,-1.19888,1.63138,0.465098,-1.84233,0.655903,-0.199572,0.973615,0.0368753,-1.51026,3.05175,0.0115819,0.0121843,-0.0116886,-0.00981983,-0.00684495,-0.0330015,7.0625
0.2465,0.3375,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.132723,0.246835,-0.699154,-1.19281,1.63799,0.480516,-1.85473,0.139555,0.24719,-0.695799,-1.19967,1.63063,0.462661,-1.8408,0.656035,-0.199418,0.973357,0.040478,-1.51013,3.04757,0.0118301,0.0132388,-0.0120702,-0.00981261,-0.0058055,-0.0327092,5.1875
0.2455,0.3375,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.133235,0.246783,-0.698865,-1.19351,1.63726,0.479118,-1.85338,0.140267,0.247256,-0.695522,-1.2002,1.63018,0.461019,-1.83981,0.656178,-0.199256,0.973104,0.0440258,-1.50997,3.04342,0.012039,0.0140939,-0.0125367,-0.00989328,-0.00526489,-0.0322576,6.0625
0.2465,0.3375,1.01642,-0.0476134,2.702,-1.41152,0.342935,0.244227,1.01642,-0.0476134,2.702,-1.41152,-0.392523,-0.194579,0.755116,-2.39384,-0.0373007,-0.00341013,0.133763,0.246766,-0.698524,-1.19419,1.63653,0.477645,-1.852,0.141395,0.247332,-0.695079,-1.20107,1.62948,0.458489,-1.83825,0.656352,-0.199065,0.972839,0.048014,-1.50982,3.03883,0.0119641,0.0151153,-0.0128264,-0.0097731,-0.00494452,-0.0314585,7.4375
