dirt(x), dirt(y), dirt(z), dirt(r), dirt(p), dirt(w), goal(x), goal(y), goal(z), goal(r), goal(p), goal(w), broom(x), broom(y), broom(z), broom(r), broom(p), broom(w), joint state(s), joint state(l), joint state(e), joint state(u), joint state(r), joint state(b), joint state(t), joint command(s), joint command(l), joint command(e), joint command(u), joint command(r), joint command(b), joint command(t), pose state(x), pose state(y), pose state(z), pose state(r), pose state(p), pose state(w), cmd_vel(x), cmd_vel(y), cmd_vel(z), cmd_vel(r), cmd_vel(p), cmd_vel(w), leptorino(x)
0.2465,0.335,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.316751,-0.192151,0.737203,-2.42417,0.0467156,-0.0475735,-0.343152,0.255936,-0.0108913,-1.05942,-1.0913,-0.414372,0.93642,-0.336437,0.259138,-0.0152212,-1.05638,-1.081,-0.407103,0.927268,0.677886,-0.180012,0.999276,-1.0821,-1.4628,-2.04484,0.0118948,0.00210457,-0.00386199,-0.00161759,-0.00609466,-0.0254357,-8.7625
0.244,0.3375,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.321008,-0.194366,0.745568,-2.44585,0.0442823,-0.0891439,-0.342623,0.256226,-0.0112151,-1.05915,-1.09048,-0.413825,0.935849,-0.335692,0.259665,-0.0154572,-1.05607,-1.08027,-0.405795,0.926723,0.678074,-0.179982,0.999225,-1.08154,-1.46301,-2.04583,0.0122584,0.00193145,-0.00420642,-0.000751432,-0.00658103,-0.0248151,-8.8875
0.244,0.3375,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.321008,-0.194366,0.745568,-2.44585,0.0442823,-0.0891439,-0.342044,0.256533,-0.0116412,-1.0588,-1.08952,-0.413233,0.935037,-0.335221,0.260023,-0.0155931,-1.05587,-1.07984,-0.404935,0.926402,0.678261,-0.179982,0.999195,-1.08117,-1.46316,-2.04674,0.012515,0.00178201,-0.00441115,-0.00101391,-0.00669055,-0.0245721,-8.7625
0.2435,0.335,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.337184,-0.203551,0.783259,-2.44871,0.0749939,-0.119921,-0.341379,0.25684,-0.0121355,-1.05846,-1.08841,-0.41258,0.934044,-0.33453,0.260591,-0.0157756,-1.05556,-1.07922,-0.403621,0.92599,0.678455,-0.179974,0.999161,-1.08114,-1.46329,-2.04737,0.0129289,0.00142895,-0.00473891,-0.0020503,-0.00797238,-0.0244142,-11.0125
0.243,0.338,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.31797,-0.192093,0.736903,-2.42406,0.046144,-0.048861,-0.340646,0.257163,-0.0126468,-1.05812,-1.0872,-0.411881,0.932961,-0.334112,0.260983,-0.0158524,-1.05536,-1.07891,-0.402734,0.925833,0.678668,-0.179943,0.999113,-1.08133,-1.46343,-2.04779,0.0132209,0.00110571,-0.00484705,-0.00288712,-0.0094174,-0.0241676,-12.0125
0.242,0.338,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.319724,-0.192442,0.739376,-2.45589,0.0327563,-0.0542911,-0.339879,0.257504,-0.0131752,-1.05778,-1.08597,-0.411122,0.931818,-0.33356,0.261596,-0.0158866,-1.05505,-1.0786,-0.401377,0.925803,0.678895,-0.17991,0.999057,-1.08165,-1.46353,-2.04811,0.0134567,0.000673168,-0.00498075,-0.0030347,-0.01133,-0.0231608,-11.8875
0.242,0.338,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.319724,-0.192442,0.739376,-2.45589,0.0327563,-0.0542911,-0.339095,0.257862,-0.0136695,-1.05746,-1.08477,-0.410302,0.930705,-0.333234,0.262016,-0.0158686,-1.05485,-1.07849,-0.400472,0.925877,0.67914,-0.17986,0.998988,-1.08194,-1.4636,-2.04847,0.0135726,0.000562744,-0.00503751,-0.00276302,-0.0114726,-0.022864,-11.2625
0.2435,0.335,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.336308,-0.201925,0.776961,-2.43799,0.0518287,-0.0320551,-0.338328,0.25822,-0.0141297,-1.05713,-1.08367,-0.409406,0.929683,-0.332762,0.262651,-0.015834,-1.05453,-1.07834,-0.399137,0.925993,0.679386,-0.179811,0.998934,-1.08163,-1.46362,-2.04944,0.0132931,0.000536406,-0.004921,-0.00181092,-0.0110521,-0.0217764,-9.6375
0.2435,0.335,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.336323,-0.201585,0.777024,-2.41261,0.0376709,-0.0270687,-0.337578,0.258612,-0.0145217,-1.05683,-1.08266,-0.408449,0.92878,-0.332451,0.263073,-0.0158138,-1.05432,-1.07825,-0.398273,0.926051,0.679657,-0.179752,0.998857,-1.08112,-1.46365,-2.05061,0.0134955,0.00065753,-0.00498486,-0.000982433,-0.0109974,-0.0216097,-8.7625
0.243,0.335,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.336493,-0.201708,0.777392,-2.46547,0.066749,-0.04122,-0.336862,0.259004,-0.0148796,-1.05652,-1.08173,-0.407447,0.928028,-0.332016,0.263698,-0.0157554,-1.05402,-1.07817,-0.397001,0.926174,0.679926,-0.179702,0.998791,-1.07986,-1.4637,-2.05254,0.0131038,0.00063945,-0.00484252,9.01452e-05,-0.0120703,-0.0199917,-9.7625
0.2435,0.336,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.341831,-0.203931,0.789893,-2.47587,0.106739,-0.120887,-0.336197,0.25943,-0.0151694,-1.05623,-1.08092,-0.406399,0.927397,-0.331743,0.264114,-0.0156941,-1.05382,-1.07817,-0.396147,0.926292,0.680213,-0.17966,0.998704,-1.07851,-1.46372,-2.05456,0.0130487,0.000638649,-0.00466082,0.000729022,-0.0124039,-0.0195164,-12.5125
0.2435,0.336,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.341831,-0.203931,0.789893,-2.47587,0.106739,-0.120887,-0.335567,0.259873,-0.0153909,-1.05596,-1.08027,-0.405335,0.926915,-0.331333,0.264739,-0.0156126,-1.0535,-1.07815,-0.394894,0.926428,0.680514,-0.179607,0.998607,-1.07695,-1.4637,-2.05674,0.0131513,0.000706896,-0.00456465,0.00105025,-0.0111319,-0.0199987,-10.3875
0.2425,0.335,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.32421,-0.193439,0.748147,-2.48511,0.0372545,-0.0194358,-0.334987,0.260334,-0.0155443,-1.05574,-1.07974,-0.404257,0.926524,-0.331023,0.265159,-0.0156054,-1.05327,-1.07805,-0.394076,0.926413,0.680829,-0.179557,0.998479,-1.07572,-1.46364,-2.05856,0.0125002,0.000544405,-0.004226,0.00125848,-0.00962466,-0.0192989,-10.0125
0.2425,0.335,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.332139,-0.19772,0.767357,-2.43836,0.0683018,-0.00475419,-0.334442,0.260828,-0.0156466,-1.05546,-1.07933,-0.403164,0.926284,-0.330538,0.265774,-0.0156534,-1.0529,-1.0778,-0.392933,0.926266,0.681156,-0.179505,0.998365,-1.07377,-1.46357,-2.06107,0.0128465,0.000572759,-0.00429892,0.000779119,-0.00855084,-0.0200566,-10.2625
0.2425,0.335,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.332139,-0.19772,0.767357,-2.43836,0.0683018,-0.00475419,-0.333948,0.261305,-0.0157148,-1.05519,-1.079,-0.402055,0.926133,-0.330206,0.266184,-0.015704,-1.05264,-1.07759,-0.392192,0.926135,0.681469,-0.179467,0.99827,-1.07132,-1.46349,-2.06411,0.0123137,0.000476894,-0.00408948,0.000509101,-0.00831676,-0.0191046,-9.8875
0.2435,0.337,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.33915,-0.201607,0.783653,-2.4593,0.079122,-0.073536,-0.333487,0.261799,-0.0157659,-1.05495,-1.07874,-0.400946,0.926073,-0.329722,0.2668,-0.0157657,-1.05226,-1.07731,-0.391077,0.925986,0.68179,-0.179444,0.998148,-1.06903,-1.46343,-2.06697,0.0129338,0.000465398,-0.0043102,-0.000748211,-0.0093421,-0.0203654,-10.0125
0.242,0.339,1.02266,-0.0207686,2.70615,-1.36589,0.34552,0.247099,1.02266,-0.0207686,2.70615,-1.36589,-0.32102,-0.189838,0.739333,-2.46038,0.0330668,-0.0547527,-0.333044,0.262311,-0.0157659,-1.0547,-1.07856,-0.399837,0.926043,-0.329401,0.267216,-0.0157993,-1.052,-1.07713,-0.390318,0.925915,0.682122,-0.179407,0.998029,-1.06674,-1.4633,-2.06979,0.0126838,0.000433789,-0.00420276,-0.000718046,-0.0091167,-0.0197085,-10.3875
0.246,0.3385,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.336945,-0.198842,0.776901,-2.46533,0.066476,-0.0441599,-0.332652,0.262822,-0.0157659,-1.05444,-1.0784,-0.398759,0.926043,-0.328919,0.267841,-0.0158506,-1.05162,-1.07687,-0.389178,0.925804,0.682445,-0.179398,0.997908,-1.06449,-1.46318,-2.0726,0.0126344,0.000524465,-0.00428444,-0.000459947,-0.00909988,-0.0196704,-10.7625
0.242,0.3375,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.32422,-0.190902,0.745934,-2.48411,0.0626483,-0.0567233,-0.33226,0.26335,-0.0157659,-1.05417,-1.0783,-0.397681,0.926043,-0.328597,0.268256,-0.0158819,-1.05137,-1.0767,-0.388416,0.925732,0.682775,-0.17939,0.997789,-1.0623,-1.46301,-2.07533,0.0129289,0.000623555,-0.00436795,-9.25385e-05,-0.00940878,-0.0199087,-10.7625
0.242,0.3375,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.32422,-0.190902,0.745934,-2.48411,0.0626483,-0.0567233,-0.331885,0.263879,-0.0157659,-1.05388,-1.07819,-0.396633,0.926043,-0.328109,0.268887,-0.0159269,-1.05098,-1.07644,-0.387268,0.925619,0.6831,-0.179388,0.997676,-1.06008,-1.46285,-2.07807,0.0128937,0.000688988,-0.0043652,-0.000238659,-0.00898734,-0.0194383,-10.3875
0.2425,0.338,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.32156,-0.188653,0.739779,-2.46606,0.0371057,-0.0171987,-0.33151,0.264407,-0.0157659,-1.05362,-1.07808,-0.395585,0.926043,-0.327776,0.269311,-0.0159644,-1.05072,-1.07626,-0.386502,0.925531,0.683429,-0.179387,0.997543,-1.05818,-1.4627,-2.0805,0.0133821,0.000797828,-0.00451165,-0.000902472,-0.00925988,-0.0208276,-9.6375
0.2425,0.336,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.321065,-0.189147,0.740011,-3.01248,0.454526,-1.16337,-0.331135,0.264936,-0.0157659,-1.05335,-1.07796,-0.394567,0.926043,-0.327235,0.269965,-0.0160377,-1.05032,-1.07592,-0.38529,0.925387,0.683756,-0.17938,0.997416,-1.05624,-1.46256,-2.08296,0.0134852,0.000925393,-0.00451907,-0.00289034,-0.00956086,-0.0220079,-9.2625
0.243,0.338,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.333474,-0.195011,0.767287,-2.44273,0.0686796,-0.0053093,-0.330743,0.265447,-0.0157659,-1.05304,-1.07783,-0.39358,0.926043,-0.326859,0.270402,-0.0160903,-1.05006,-1.07568,-0.384443,0.925311,0.684072,-0.179354,0.997317,-1.05393,-1.46244,-2.08573,0.0140111,0.00105699,-0.00469611,-0.00445131,-0.010281,-0.0241517,-10.2625
0.243,0.338,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.333474,-0.195011,0.767287,-2.44273,0.0686796,-0.0053093,-0.330368,0.265975,-0.0157659,-1.05275,-1.07766,-0.392608,0.926043,-0.326251,0.271062,-0.0161853,-1.04967,-1.07527,-0.383088,0.925203,0.684398,-0.179341,0.997193,-1.05194,-1.46236,-2.0882,0.0142773,0.00144191,-0.00486086,-0.00590101,-0.0102892,-0.0259873,-11.0125
0.2435,0.335,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.318026,-0.185087,0.730943,-2.4418,0.0360645,-0.0168632,-0.329959,0.266487,-0.0157659,-1.05245,-1.07746,-0.391651,0.926043,-0.325798,0.271511,-0.0162707,-1.04941,-1.07493,-0.382122,0.925096,0.684718,-0.1793,0.997087,-1.04967,-1.4623,-2.09091,0.0148196,0.00182164,-0.00515721,-0.00611017,-0.0102926,-0.0279306,-10.1375
0.242,0.335,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.345454,-0.200852,0.794148,-2.49096,0.0821081,-0.086074,-0.329567,0.267015,-0.0157659,-1.05214,-1.07723,-0.390709,0.926013,-0.325035,0.272181,-0.0164504,-1.04904,-1.07431,-0.380593,0.924828,0.685044,-0.179272,0.996966,-1.0477,-1.46226,-2.09334,0.0151145,0.00257032,-0.00534556,-0.00595336,-0.00989301,-0.0301482,-9.8875
0.2435,0.3385,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.317203,-0.183087,0.726896,-2.40574,0.0443583,-0.0506249,-0.329158,0.267526,-0.0157659,-1.05182,-1.07701,-0.389753,0.925983,-0.324455,0.272635,-0.0166061,-1.04879,-1.07382,-0.379494,0.92457,0.685362,-0.17923,0.996868,-1.04535,-1.4622,-2.09612,0.0156095,0.00313257,-0.00557108,-0.0059921,-0.0101448,-0.0320396,-9.2625
0.2435,0.3385,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.317203,-0.183087,0.726896,-2.40574,0.0443583,-0.0506249,-0.328749,0.268055,-0.0157659,-1.05148,-1.07676,-0.388781,0.925923,-0.323495,0.273324,-0.016869,-1.04845,-1.07299,-0.377704,0.924122,0.685688,-0.179194,0.996768,-1.04307,-1.46213,-2.09887,0.016729,0.00400804,-0.00617906,-0.00657071,-0.0115174,-0.0355405,-9.7625
0.242,0.335,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.322346,-0.185956,0.739397,-2.46715,0.0338038,-0.0547253,-0.328323,0.268566,-0.015817,-1.05115,-1.07652,-0.387793,0.925803,-0.322797,0.273798,-0.0170471,-1.04824,-1.07241,-0.376387,0.923822,0.686003,-0.179171,0.996671,-1.04097,-1.46202,-2.10147,0.0169306,0.00455916,-0.00645932,-0.0071168,-0.0121986,-0.0370691,-10.7625
0.243,0.3385,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.321631,-0.184827,0.736244,-2.43657,0.0467837,-0.0461914,-0.327897,0.269111,-0.0158852,-1.05083,-1.07625,-0.386806,0.925682,-0.321684,0.274509,-0.01731,-1.04797,-1.07151,-0.374258,0.923392,0.686334,-0.179165,0.996548,-1.03913,-1.46194,-2.10384,0.0184094,0.00548377,-0.00729168,-0.00768321,-0.0140778,-0.0409121,-12.2625
0.2425,0.335,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.338921,-0.194536,0.777461,-2.44883,0.0567682,-0.0018911,-0.327437,0.26964,-0.0159704,-1.0505,-1.07596,-0.385789,0.925532,-0.320895,0.274993,-0.0174766,-1.04782,-1.07091,-0.372715,0.923124,0.68666,-0.179146,0.996439,-1.03712,-1.46184,-2.10639,0.0187006,0.00605967,-0.0075826,-0.00740498,-0.0150452,-0.0418877,-10.3875
0.2425,0.335,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.338921,-0.194536,0.777461,-2.44883,0.0567682,-0.0018911,-0.326959,0.270185,-0.0160727,-1.05018,-1.07564,-0.384725,0.925381,-0.319655,0.275737,-0.0177034,-1.04762,-1.07002,-0.370239,0.922753,0.686996,-0.179134,0.99632,-1.03502,-1.46177,-2.10907,0.0200396,0.00699898,-0.00831267,-0.0066232,-0.0168819,-0.0445558,-8.3875
0.242,0.335,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.345977,-0.197113,0.790166,-2.5518,0.093147,0.0812597,-0.326431,0.270731,-0.016175,-1.04987,-1.07526,-0.383601,0.925201,-0.31879,0.276244,-0.0178446,-1.04751,-1.06943,-0.368494,0.922514,0.687342,-0.1791,0.996193,-1.03287,-1.46171,-2.11181,0.0202173,0.00747428,-0.00854745,-0.00688911,-0.0173194,-0.0451277,-8.6375
0.2415,0.338,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.335191,-0.191133,0.7666,-2.42353,0.0475816,-0.0653795,-0.325869,0.27131,-0.0162943,-1.04955,-1.07483,-0.382402,0.925021,-0.317439,0.277019,-0.0180504,-1.04737,-1.06853,-0.365745,0.922178,0.687709,-0.179069,0.996056,-1.03048,-1.46168,-2.11486,0.0210791,0.00798017,-0.00910691,-0.00802876,-0.0182782,-0.0477635,-10.2625
0.241,0.335,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.339641,-0.193146,0.775991,-2.42108,0.0340362,-0.0654359,-0.325238,0.271873,-0.0164306,-1.04923,-1.07436,-0.381111,0.92478,-0.316506,0.277548,-0.0181866,-1.04729,-1.06791,-0.363836,0.921973,0.688076,-0.179012,0.995937,-1.02777,-1.46161,-2.11825,0.0217683,0.00829234,-0.00956836,-0.00908346,-0.0191074,-0.0495843,-12.5125
0.241,0.335,0.930614,-0.0499251,2.82933,-1.31112,0.316416,0.222305,0.930614,-0.0499251,2.82933,-1.31112,-0.339641,-0.193146,0.775991,-2.42108,0.0340362,-0.0654359,-0.324556,0.272435,-0.016584,-1.04894,-1.07383,-0.379759,0.924509,-0.315073,0.27836,-0.0183738,-1.04719,-1.06699,-0.360844,0.921726,0.688454,-0.17894,0.995801,-1.02514,-1.46157,-2.1216,0.0221358,0.00854209,-0.00980915,-0.00965388,-0.0202396,-0.0503819,-12.2625
0.243,0.3375,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.319948,-0.181051,0.730164,-2.44452,0.0322912,-0.0535584,-0.323806,0.272997,-0.0167545,-1.04868,-1.07324,-0.378301,0.924239,-0.314112,0.278912,-0.0184835,-1.04712,-1.0664,-0.35881,0.921596,0.688844,-0.17885,0.995651,-1.02227,-1.46156,-2.12523,0.0229081,0.00886427,-0.0101315,-0.00979073,-0.0207909,-0.0511491,-10.5125
0.243,0.338,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.340567,-0.192124,0.777254,-2.48109,0.0683245,-0.0419962,-0.322988,0.273577,-0.016942,-1.04842,-1.0726,-0.376691,0.923938,-0.31263,0.279771,-0.0186529,-1.04701,-1.06549,-0.355699,0.921387,0.689253,-0.178749,0.995501,-1.019,-1.46153,-2.12935,0.0231822,0.00922665,-0.0104978,-0.00991509,-0.0202391,-0.0518084,-9.1375
0.2425,0.3385,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.320417,-0.18017,0.730423,-2.4749,0.0501531,-0.0207595,-0.322102,0.274156,-0.0171465,-1.04817,-1.07193,-0.37496,0.923637,-0.311609,0.280347,-0.018784,-1.04695,-1.06485,-0.353587,0.921219,0.689671,-0.178628,0.99536,-1.01517,-1.46149,-2.13408,0.0237831,0.00947118,-0.0109283,-0.0106412,-0.0203337,-0.0537078,-9.3875
0.2425,0.3385,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.320417,-0.18017,0.730423,-2.4749,0.0501531,-0.0207595,-0.321164,0.274753,-0.017351,-1.04796,-1.07122,-0.373137,0.923306,-0.310054,0.281213,-0.0189855,-1.04689,-1.06386,-0.350364,0.920984,0.690112,-0.178492,0.995184,-1.01164,-1.46145,-2.13855,0.0239514,0.00973029,-0.0114792,-0.0118212,-0.0209001,-0.0545072,-10.8875
0.2445,0.3355,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.340999,-0.190824,0.777516,-2.48414,0.06557,-0.0796868,-0.320176,0.275367,-0.0175556,-1.04779,-1.07048,-0.371178,0.922975,-0.309011,0.281796,-0.0190951,-1.04687,-1.06323,-0.348145,0.920896,0.690574,-0.178346,0.994987,-1.00796,-1.46141,-2.14324,0.0245568,0.0100694,-0.0121039,-0.0127788,-0.0219615,-0.0562157,-11.3875
