dirt(x), dirt(y), dirt(z), dirt(r), dirt(p), dirt(w), goal(x), goal(y), goal(z), goal(r), goal(p), goal(w), broom(x), broom(y), broom(z), broom(r), broom(p), broom(w), joint state(s), joint state(l), joint state(e), joint state(u), joint state(r), joint state(b), joint state(t), joint command(s), joint command(l), joint command(e), joint command(u), joint command(r), joint command(b), joint command(t), pose state(x), pose state(y), pose state(z), pose state(r), pose state(p), pose state(w), cmd_vel(x), cmd_vel(y), cmd_vel(z), cmd_vel(r), cmd_vel(p), cmd_vel(w), leptorino(x)
0.2805,0.223,0.955941,-0.0933472,2.81006,-1.33551,0.355942,0.200724,0.955941,-0.0933472,2.81006,-1.33551,-0.307066,-0.176204,0.834067,-2.52733,-0.350051,-0.0993973,-2.74721,-0.237767,2.26642,-1.01839,-0.950491,-0.454377,0.65525,-2.76084,-0.23803,2.2734,-1.01439,-0.962093,-0.462744,0.669292,0.64467,-0.118868,1.05488,-0.575365,-1.51484,-2.65089,-0.00203473,-0.0142734,0.00359679,-0.0243574,0.0055333,0.00650373,14.8638
0.281,0.223,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.318875,-0.182709,0.862809,-2.53137,-0.404068,-0.00229373,-2.74896,-0.23775,2.26739,-1.01788,-0.952055,-0.455501,0.656995,-2.76225,-0.238111,2.27401,-1.01393,-0.963168,-0.463594,0.670752,0.644582,-0.11922,1.05501,-0.570296,-1.51509,-2.65545,-0.00205079,-0.0141038,0.00349968,-0.0238956,0.00533548,0.0061682,13.1138
0.2835,0.2235,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.306277,-0.175635,0.827827,-2.56999,-0.346172,-0.0700105,-2.75075,-0.23775,2.26835,-1.01737,-0.953665,-0.456625,0.6588,-2.76367,-0.238189,2.27463,-1.01348,-0.964264,-0.464454,0.672221,0.644496,-0.119596,1.05513,-0.564663,-1.51536,-2.6606,-0.00193829,-0.0134138,0.00320694,-0.0226583,0.00517754,0.00543977,10.8638
0.2835,0.2235,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.306277,-0.175635,0.827827,-2.56999,-0.346172,-0.0700105,-2.75249,-0.23775,2.26927,-1.01686,-0.955154,-0.457703,0.660574,-2.765,-0.238263,2.2752,-1.01306,-0.965285,-0.465276,0.6736,0.644409,-0.119968,1.05526,-0.557611,-1.51566,-2.66722,-0.00229633,-0.0135602,0.00312259,-0.0225186,0.0061522,0.00620542,9.36375
0.2815,0.2235,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.324982,-0.185358,0.875195,-2.55532,-0.381109,-0.0561737,-2.75416,-0.23775,2.27016,-1.01636,-0.956566,-0.458736,0.662319,-2.76633,-0.238318,2.27576,-1.01265,-0.966293,-0.466127,0.674985,0.644325,-0.120324,1.05538,-0.54986,-1.51597,-2.67456,-0.00244275,-0.0129774,0.00279879,-0.0220678,0.00630318,0.00511033,9.98875
0.2815,0.223,0.955941,-0.0933472,2.81006,-1.33551,0.355942,0.200724,0.955941,-0.0933472,2.81006,-1.33551,-0.305018,-0.174541,0.819332,-2.54867,-0.366895,0.0155493,-2.75578,-0.23775,2.27097,-1.01589,-0.957933,-0.459723,0.664003,-2.76756,-0.238353,2.27628,-1.01229,-0.967214,-0.46691,0.676305,0.644235,-0.120692,1.05551,-0.542059,-1.51627,-2.68202,-0.00267549,-0.0132496,0.00263733,-0.0226768,0.00578251,0.00521132,13.3638
0.281,0.223,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.308719,-0.175695,0.82645,-2.54042,-0.36048,-0.0628976,-2.75735,-0.23775,2.27172,-1.01541,-0.959254,-0.460665,0.665627,-2.76874,-0.238371,2.2768,-1.012,-0.96812,-0.467617,0.677625,0.644138,-0.121067,1.05564,-0.533975,-1.51652,-2.68981,-0.00256332,-0.0126738,0.00222395,-0.0217551,0.00489513,0.00488688,14.7388
0.281,0.223,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.308719,-0.175695,0.82645,-2.54042,-0.36048,-0.0628976,-2.75888,-0.23775,2.27246,-1.01497,-0.9605,-0.461561,0.667191,-2.76994,-0.238373,2.27735,-1.01173,-0.969077,-0.468298,0.679013,0.644045,-0.121445,1.05576,-0.525993,-1.51679,-2.69755,-0.00263819,-0.0125211,0.00193372,-0.0210752,0.00390331,0.00525471,13.4888
0.282,0.2235,0.955941,-0.0933472,2.81006,-1.33551,0.355942,0.200724,0.955941,-0.0933472,2.81006,-1.33551,-0.309917,-0.177996,0.829253,-3.15879,-0.10497,-1.10226,-2.76035,-0.23775,2.27314,-1.01451,-0.961654,-0.462442,0.668695,-2.77108,-0.238355,2.27791,-1.01151,-0.97003,-0.468916,0.680399,0.643949,-0.121807,1.05589,-0.517249,-1.51706,-2.70606,-0.00271972,-0.0122499,0.00176973,-0.0205326,0.00363447,0.00549798,12.2388
0.281,0.2235,0.955941,-0.0933472,2.81006,-1.33551,0.355942,0.200724,0.955941,-0.0933472,2.81006,-1.33551,-0.312193,-0.177727,0.830707,-2.57635,-0.344519,-0.0317149,-2.76178,-0.237767,2.27377,-1.01406,-0.962778,-0.463323,0.670199,-2.77223,-0.238327,2.27848,-1.01131,-0.970988,-0.469536,0.681795,0.643859,-0.122172,1.05601,-0.508068,-1.51737,-2.71504,-0.00282213,-0.012065,0.00158994,-0.020097,0.00369776,0.00502073,9.86375
0.281,0.222,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.312526,-0.177297,0.828719,-2.57214,-0.347478,-0.0779119,-2.76318,-0.237767,2.2744,-1.01365,-0.963841,-0.464158,0.671643,-2.77334,-0.238291,2.27902,-1.01112,-0.971912,-0.470132,0.68316,0.643766,-0.122535,1.05612,-0.49921,-1.51767,-2.72372,-0.00292684,-0.0121844,0.00161307,-0.0202698,0.00370644,0.00509866,10.6138
0.281,0.222,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.312526,-0.177297,0.828719,-2.57214,-0.347478,-0.0779119,-2.76457,-0.237784,2.275,-1.01321,-0.964935,-0.465024,0.673147,-2.77445,-0.23825,2.27957,-1.01094,-0.972845,-0.470732,0.684544,0.643673,-0.122898,1.05624,-0.489154,-1.51798,-2.7336,-0.0028187,-0.0114717,0.0014219,-0.0194878,0.00349817,0.0040954,12.6138
0.2825,0.2235,0.968479,-0.345195,-2.38737,-0.57079,0.359837,0.204146,0.968479,-0.345195,-2.38737,-0.57079,-0.313195,-0.177764,0.82745,-2.57956,-0.376766,-0.0345189,-2.76582,-0.237818,2.27556,-1.01285,-0.965922,-0.465783,0.6745,-2.77547,-0.238211,2.28005,-1.01078,-0.973672,-0.471276,0.685811,0.643611,-0.123209,1.05631,-0.480608,-1.51829,-2.74196,-0.00286057,-0.0113897,0.00148391,-0.0198505,0.0035371,0.00348779,12.9888
0.2815,0.2225,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.311165,-0.176163,0.820102,-2.55063,-0.368441,0.00802966,-2.7671,-0.237869,2.2761,-1.01251,-0.966909,-0.466543,0.675914,-2.77645,-0.238174,2.28051,-1.01062,-0.974459,-0.471809,0.687048,0.643554,-0.123548,1.05637,-0.471087,-1.51864,-2.75135,-0.0027265,-0.0105736,0.00132165,-0.0193689,0.00356738,0.00188918,13.4888
0.281,0.223,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.311565,-0.175779,0.818333,-2.54819,-0.371508,-0.0343877,-2.76832,-0.237937,2.27667,-1.01219,-0.967851,-0.467272,0.677268,-2.77731,-0.238137,2.28089,-1.01048,-0.975111,-0.472281,0.688143,0.643518,-0.123851,1.05641,-0.462028,-1.519,-2.76025,-0.00280065,-0.010377,0.00129782,-0.0194736,0.00395655,0.000815642,13.2388
0.281,0.223,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.311565,-0.175779,0.818333,-2.54819,-0.371508,-0.0343877,-2.76953,-0.238006,2.27721,-1.01188,-0.968792,-0.46797,0.678621,-2.77812,-0.238097,2.28122,-1.01035,-0.975684,-0.472739,0.689158,0.643482,-0.124158,1.05645,-0.452811,-1.51935,-2.76933,-0.00284841,-0.00932081,0.00123016,-0.0172418,0.00414167,-3.95529e-05,11.4888
0.281,0.2235,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.316238,-0.177824,0.827674,-2.5813,-0.37744,-0.0375633,-2.77069,-0.238057,2.27774,-1.01163,-0.969719,-0.468639,0.679975,-2.7788,-0.238054,2.28147,-1.01024,-0.976144,-0.473159,0.690007,0.643444,-0.124458,1.05647,-0.443739,-1.51969,-2.77827,-0.00279401,-0.00902911,0.00125099,-0.0165841,0.00410298,-0.000416828,11.2388
0.282,0.225,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.317798,-0.17845,0.828759,-2.61218,-0.36217,0.00725503,-2.77184,-0.238091,2.27829,-1.01142,-0.970645,-0.469292,0.681328,-2.77938,-0.238009,2.28168,-1.01015,-0.976519,-0.473511,0.690745,0.643407,-0.124753,1.05648,-0.435263,-1.52004,-2.78659,-0.00265917,-0.00809245,0.00114649,-0.0156391,0.00322944,-0.00207565,11.9888
0.2815,0.223,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.318031,-0.178152,0.827628,-2.54031,-0.362853,-0.0799185,-2.77294,-0.238108,2.2788,-1.0112,-0.971572,-0.469899,0.682652,-2.77992,-0.237969,2.28186,-1.01006,-0.976837,-0.473823,0.691436,0.643355,-0.125049,1.05651,-0.426542,-1.52031,-2.79518,-0.002582,-0.00796707,0.00118461,-0.016338,0.00330771,-0.00275585,11.9888
0.2815,0.223,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.318031,-0.178152,0.827628,-2.54031,-0.362853,-0.0799185,-2.774,-0.238108,2.27931,-1.01101,-0.972453,-0.470492,0.683975,-2.78041,-0.237937,2.28199,-1.00997,-0.977086,-0.474109,0.692062,0.643302,-0.125326,1.05654,-0.417511,-1.5206,-2.80406,-0.00246823,-0.00738482,0.00101192,-0.0163668,0.00357949,-0.00431025,12.2388
0.2825,0.223,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.342227,-0.191695,0.88641,-2.5922,-0.39042,-0.0687918,-2.77501,-0.238125,2.27979,-1.01083,-0.973258,-0.471038,0.685208,-2.78082,-0.237901,2.28208,-1.0099,-0.97725,-0.474363,0.692621,0.643259,-0.125593,1.05656,-0.408556,-1.52087,-2.81291,-0.00233762,-0.00648664,0.000901619,-0.0152368,0.00362901,-0.00501006,12.4888
0.2805,0.2245,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.320956,-0.179477,0.830317,-2.5486,-0.360248,-0.0347961,-2.77596,-0.238125,2.28023,-1.01069,-0.973987,-0.47157,0.686441,-2.78113,-0.237864,2.28211,-1.00985,-0.977315,-0.474567,0.69306,0.643211,-0.125862,1.05656,-0.398931,-1.5212,-2.82245,-0.00243112,-0.00584573,0.000597245,-0.0148519,0.00387406,-0.0064891,12.6138
0.282,0.223,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.321157,-0.17898,0.828033,-2.54397,-0.363399,-0.0784509,-2.77685,-0.238125,2.28062,-1.01054,-0.974655,-0.472041,0.687554,-2.78132,-0.237814,2.28207,-1.00984,-0.977244,-0.47471,0.693374,0.643159,-0.12612,1.05658,-0.389761,-1.52146,-2.83158,-0.00236804,-0.00478734,0.000368717,-0.0131009,0.00390028,-0.0077845,12.9888
0.282,0.223,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.321157,-0.17898,0.828033,-2.54397,-0.363399,-0.0784509,-2.77768,-0.238108,2.28098,-1.01042,-0.975262,-0.472512,0.688607,-2.78138,-0.237752,2.28196,-1.00987,-0.977052,-0.474785,0.693543,0.643102,-0.126375,1.0566,-0.381097,-1.52173,-2.8402,-0.00253075,-0.00392565,-4.01053e-05,-0.0118104,0.00451447,-0.00845581,12.8638
0.284,0.2245,0.955941,-0.0933472,2.81006,-1.33551,0.355942,0.200724,0.955941,-0.0933472,2.81006,-1.33551,-0.318786,-0.177788,0.820832,-2.55312,-0.370353,-0.000925445,-2.77838,-0.238108,2.28127,-1.01031,-0.975733,-0.472907,0.689479,-2.78127,-0.237666,2.28177,-1.00997,-0.976699,-0.474783,0.693541,0.64306,-0.126592,1.0566,-0.373295,-1.52199,-2.848,-0.0025191,-0.00288754,-0.000400404,-0.0104903,0.00461128,-0.00987805,12.8638
0.2835,0.2235,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.319185,-0.177409,0.819093,-2.55064,-0.373375,-0.0434721,-2.77903,-0.238108,2.28151,-1.01019,-0.976174,-0.473286,0.690291,-2.78106,-0.237563,2.28153,-1.01011,-0.976245,-0.474716,0.693469,0.643013,-0.126801,1.05662,-0.365554,-1.52221,-2.85574,-0.00256388,-0.00191948,-0.000953206,-0.0110391,0.00439982,-0.0119176,11.8638
0.282,0.223,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.324001,-0.179531,0.830504,-2.55016,-0.360976,-0.037894,-2.77959,-0.238108,2.28169,-1.01009,-0.976508,-0.47362,0.691013,-2.78069,-0.237434,2.28123,-1.01033,-0.975639,-0.474513,0.693303,0.642969,-0.126995,1.05663,-0.35768,-1.52244,-2.86366,-0.00254078,-0.00121809,-0.00132529,-0.0114083,0.00370937,-0.0138706,11.4888
0.282,0.223,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.324001,-0.179531,0.830504,-2.55016,-0.360976,-0.037894,-2.78008,-0.238108,2.28183,-1.01001,-0.976766,-0.473909,0.691645,-2.78022,-0.237288,2.28089,-1.01061,-0.974953,-0.474211,0.693109,0.642925,-0.127183,1.05664,-0.350125,-1.52266,-2.87129,-0.00249526,-0.000227091,-0.00193575,-0.0113035,0.00310085,-0.0153214,11.6138
0.2815,0.2225,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.324203,-0.179038,0.82824,-2.54552,-0.364127,-0.081593,-2.78048,-0.238108,2.2819,-1.00996,-0.976933,-0.474167,0.692186,-2.77963,-0.237115,2.28051,-1.01096,-0.97416,-0.473819,0.69284,0.642886,-0.127352,1.05663,-0.342892,-1.5229,-2.87862,-0.00272324,0.00028916,-0.00219457,-0.0108766,0.00366163,-0.0159267,12.7388
0.282,0.223,0.962802,0.0813317,-2.83258,1.37109,0.358484,0.202597,0.962802,0.0813317,-2.83258,1.37109,-0.321782,-0.177833,0.820973,-2.55462,-0.371088,-0.00396094,-2.78077,-0.238108,2.28192,-1.00992,-0.976994,-0.474349,0.692547,-2.77895,-0.23692,2.28008,-1.01135,-0.973262,-0.473401,0.692483,0.642851,-0.1275,1.05663,-0.33717,-1.52309,-2.88448,-0.00296482,0.00142798,-0.00258955,-0.00964825,0.00473116,-0.0168639,13.8638
0.282,0.223,0.968479,-0.345195,-2.38737,-0.57079,0.359837,0.204146,0.968479,-0.345195,-2.38737,-0.57079,-0.325424,-0.179476,0.828421,-2.58461,-0.379496,-0.0479592,-2.78095,-0.238108,2.28192,-1.00992,-0.976979,-0.474486,0.692848,-2.77812,-0.2367,2.27957,-1.01179,-0.972213,-0.472935,0.691986,0.642829,-0.127605,1.05661,-0.331611,-1.5233,-2.89015,-0.00306167,0.00200919,-0.00279948,-0.00974203,0.00514122,-0.0173768,13.6138
0.282,0.223,0.968479,-0.345195,-2.38737,-0.57079,0.359837,0.204146,0.968479,-0.345195,-2.38737,-0.57079,-0.325424,-0.179476,0.828421,-2.58461,-0.379496,-0.0479592,-2.78102,-0.238074,2.2819,-1.00992,-0.976963,-0.474562,0.693059,-2.77722,-0.236465,2.27903,-1.01226,-0.971093,-0.472434,0.691449,0.642798,-0.127657,1.05662,-0.327525,-1.5234,-2.89428,-0.00308645,0.00297296,-0.00313786,-0.0102326,0.00521463,-0.018075,12.6138
