dirt(x), dirt(y), dirt(z), dirt(r), dirt(p), dirt(w), goal(x), goal(y), goal(z), goal(r), goal(p), goal(w), broom(x), broom(y), broom(z), broom(r), broom(p), broom(w), joint state(s), joint state(l), joint state(e), joint state(u), joint state(r), joint state(b), joint state(t), joint command(s), joint command(l), joint command(e), joint command(u), joint command(r), joint command(b), joint command(t), pose state(x), pose state(y), pose state(z), pose state(r), pose state(p), pose state(w), cmd_vel(x), cmd_vel(y), cmd_vel(z), cmd_vel(r), cmd_vel(p), cmd_vel(w), leptorino(x)
0.261,0.25,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.329715,-0.177457,0.756125,-2.34576,0.0536456,-0.101402,-0.879516,0.657004,1.42149,-0.827191,-2.32182,0.553919,2.99015,-0.872076,0.655934,1.41091,-0.825379,-2.31426,0.544118,2.98234,0.739585,-0.187799,0.983428,-2.18177,-1.45811,-0.908711,0.00561612,0.00297296,0.00136466,-0.00816242,-0.013897,-0.0217429,-5.7625
0.2615,0.249,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.354603,-0.190027,0.810841,-2.30693,0.0881718,-0.178983,-0.878749,0.657021,1.42053,-0.826969,-2.32108,0.552795,2.98952,-0.871362,0.655669,1.40976,-0.825189,-2.31353,0.543474,2.98141,0.739844,-0.187732,0.98345,-2.17713,-1.45881,-0.913767,0.00562673,0.00308828,0.00143013,-0.00914071,-0.0133488,-0.0231253,-5.5125
0.261,0.2475,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.337695,-0.181943,0.772021,-2.42575,0.108235,-0.172228,-0.878017,0.657021,1.41958,-0.826765,-2.32032,0.551732,2.98889,-0.870881,0.655474,1.40897,-0.82506,-2.31304,0.543074,2.98078,0.740091,-0.187677,0.983464,-2.17307,-1.4595,-0.918287,0.00519964,0.0031232,0.00138343,-0.00928895,-0.0112885,-0.0232804,-5.7625
0.2615,0.2505,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.355932,-0.191388,0.814432,-3.1936,0.537193,-0.99458,-0.877284,0.657021,1.41861,-0.826577,-2.31958,0.550699,2.98816,-0.87017,0.655171,1.40778,-0.824881,-2.31232,0.542501,2.97982,0.740342,-0.18762,0.983462,-2.16887,-1.46009,-0.922939,0.00523861,0.00336876,0.00134888,-0.00884359,-0.0114312,-0.023387,-5.8875
0.2615,0.2505,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.355932,-0.191388,0.814432,-3.1936,0.537193,-0.99458,-0.876568,0.657021,1.41764,-0.826407,-2.31885,0.549727,2.98747,-0.869727,0.654961,1.40702,-0.82479,-2.31186,0.54214,2.97917,0.74059,-0.187568,0.983442,-2.1653,-1.46065,-0.92697,0.00481326,0.00371729,0.001073,-0.00719921,-0.0100643,-0.0224268,-5.5125
0.2615,0.2485,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.332048,-0.176295,0.756743,-2.35172,0.0539093,-0.100956,-0.875886,0.657021,1.41668,-0.826236,-2.31816,0.548801,2.98678,-0.869064,0.654626,1.40584,-0.824695,-2.31117,0.541557,2.97811,0.740828,-0.18753,0.983419,-2.16174,-1.46115,-0.930985,0.00473996,0.00394502,0.000869349,-0.00645161,-0.0103836,-0.0229732,-5.8875
0.2615,0.249,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.336419,-0.178111,0.765924,-2.3491,0.0407675,-0.100587,-0.875221,0.657021,1.41573,-0.826066,-2.3175,0.54792,2.98606,-0.868646,0.654383,1.40504,-0.824679,-2.31071,0.54114,2.97735,0.741063,-0.187504,0.983387,-2.15828,-1.46159,-0.934914,0.00457777,0.00429047,0.000607257,-0.00532325,-0.0106418,-0.0234629,-5.7625
0.2625,0.248,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.334812,-0.176583,0.76222,-2.38486,0.0452003,-0.0835767,-0.874574,0.657004,1.41477,-0.825912,-2.31684,0.5471,2.98534,-0.868042,0.653995,1.40381,-0.824714,-2.31002,0.540463,2.97613,0.741288,-0.187475,0.983349,-2.15532,-1.462,-0.938359,0.00413049,0.00442378,0.000446096,-0.00487023,-0.0100104,-0.0231802,-5.1375
0.2625,0.248,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.334812,-0.176583,0.76222,-2.38486,0.0452003,-0.0835767,-0.873943,0.656953,1.41382,-0.825776,-2.3162,0.546325,2.98462,-0.867659,0.653716,1.40298,-0.824777,-2.30955,0.539996,2.97528,0.741499,-0.187435,0.983316,-2.15272,-1.46241,-0.941441,0.00429312,0.00478579,0.00010419,-0.00537129,-0.0103627,-0.0245393,-5.8875
0.2615,0.2485,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.336293,-0.176873,0.764902,-2.3688,0.0494979,-0.142256,-0.873329,0.656834,1.41286,-0.825657,-2.31557,0.545611,2.98386,-0.867092,0.653273,1.40169,-0.824917,-2.30883,0.539258,2.97395,0.741683,-0.187372,0.983309,-2.1505,-1.46282,-0.944158,0.00384538,0.0049191,7.44379e-06,-0.00543316,-0.00972554,-0.024231,-6.2625
0.261,0.2485,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.358919,-0.188711,0.818912,-2.39789,0.0933734,-0.112979,-0.872733,0.656646,1.41191,-0.82552,-2.31494,0.544943,2.98314,-0.866735,0.652965,1.40083,-0.825044,-2.30836,0.538755,2.97304,0.741835,-0.187298,0.983342,-2.14853,-1.46329,-0.946646,0.00383549,0.00526264,-0.000209259,-0.00555149,-0.0101676,-0.0246234,-6.6375
0.262,0.2485,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.334422,-0.174841,0.759042,-2.35704,0.0256147,-0.104335,-0.872136,0.656407,1.41094,-0.825384,-2.31432,0.544305,2.98239,-0.866222,0.652487,1.39954,-0.825272,-2.30765,0.53801,2.97166,0.74197,-0.187207,0.983398,-2.14668,-1.46378,-0.949028,0.00351136,0.00535878,-0.000385859,-0.00490702,-0.00841775,-0.0241758,-6.5125
0.262,0.2485,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.334422,-0.174841,0.759042,-2.35704,0.0256147,-0.104335,-0.87154,0.656169,1.40998,-0.825248,-2.3137,0.543728,2.98161,-0.865883,0.652153,1.39868,-0.825428,-2.3072,0.537557,2.97071,0.742102,-0.187111,0.983448,-2.14504,-1.4642,-0.951196,0.00308988,0.0056584,-0.000445421,-0.00428851,-0.0050647,-0.0245153,-5.6375
0.2615,0.2485,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.352852,-0.184011,0.800071,-2.38203,0.0744311,-0.107923,-0.870943,0.655879,1.40903,-0.825111,-2.31308,0.543181,2.98086,-0.865369,0.651617,1.39735,-0.82566,-2.30652,0.536983,2.96925,0.742215,-0.186993,0.983524,-2.14373,-1.46469,-0.95303,0.00292566,0.00601024,-0.000520532,-0.00410779,-0.00294763,-0.0257014,-6.0125
0.261,0.249,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.35483,-0.184876,0.803875,-2.30093,0.0578741,-0.168766,-0.870381,0.655555,1.40806,-0.824975,-2.31248,0.54265,2.98001,-0.865016,0.651235,1.39643,-0.825824,-2.30607,0.536631,2.96822,0.74231,-0.186888,0.983614,-2.14201,-1.4651,-0.955317,0.00258255,0.00620917,-0.000849064,-0.00256752,-0.000845034,-0.0253619,-6.8875
0.2615,0.2475,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.333691,-0.173442,0.755851,-2.35226,0.0529703,-0.104888,-0.869818,0.655197,1.40709,-0.824873,-2.31189,0.542133,2.97917,-0.864523,0.650651,1.39508,-0.826107,-2.30542,0.536139,2.96665,0.742395,-0.186755,0.98371,-2.14062,-1.46554,-0.957258,0.00245748,0.0064479,-0.00102461,-0.00212909,3.5677e-05,-0.0259352,-6.6375
0.2615,0.2475,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.333691,-0.173442,0.755851,-2.35226,0.0529703,-0.104888,-0.869256,0.654856,1.40608,-0.824822,-2.31131,0.541617,2.97827,-0.864204,0.650239,1.39416,-0.826316,-2.30499,0.535849,2.96557,0.742496,-0.186621,0.983765,-2.13943,-1.46589,-0.958985,0.001832,0.00661676,-0.00135598,-0.00160897,0.00422792,-0.0260861,-7.2625
0.2605,0.2485,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.352603,-0.183522,0.79952,-2.35877,0.0598739,-0.0974466,-0.868727,0.654516,1.40508,-0.824804,-2.31074,0.5411,2.97731,-0.863738,0.64959,1.39277,-0.826636,-2.30437,0.535537,2.96393,0.742594,-0.186497,0.983807,-2.13818,-1.4662,-0.960793,0.00164462,0.00691806,-0.00153651,-0.00193316,0.00692014,-0.0274525,-6.0125
0.2615,0.249,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.329137,-0.171229,0.746306,-2.33404,0.0525259,-0.0951822,-0.868216,0.654141,1.40405,-0.824822,-2.31017,0.540554,2.97628,-0.86343,0.649133,1.39181,-0.82687,-2.30396,0.535365,2.96279,0.742681,-0.186362,0.983857,-2.13662,-1.46649,-0.962909,0.0013882,0.00716823,-0.00201851,-0.00146743,0.00841,-0.0272531,-5.7625
0.2595,0.2485,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.353052,-0.183415,0.80055,-2.38297,0.0745346,-0.11156,-0.867739,0.653766,1.40301,-0.824822,-2.3096,0.539992,2.9752,-0.862994,0.648427,1.39037,-0.82729,-2.30334,0.535069,2.96103,0.742762,-0.186267,0.983913,-2.13465,-1.46675,-0.965506,0.00132812,0.00758038,-0.00236901,-0.0011789,0.00800122,-0.0278109,-6.5125
0.2595,0.2485,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.353052,-0.183415,0.80055,-2.38297,0.0745346,-0.11156,-0.867262,0.653374,1.40197,-0.824822,-2.30902,0.539414,2.97412,-0.862743,0.647936,1.3894,-0.827642,-2.30293,0.534838,2.9598,0.742836,-0.186164,0.983983,-2.13251,-1.46703,-0.968262,0.000885278,0.00804524,-0.00312829,-0.00070547,0.00926693,-0.0282206,-6.1375
0.2615,0.2485,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.333229,-0.173033,0.754061,-2.34791,0.0473937,-0.134789,-0.866801,0.652965,1.4009,-0.824856,-2.30844,0.538853,2.97301,-0.862399,0.64714,1.38787,-0.828274,-2.30231,0.534466,2.95783,0.742908,-0.186066,0.984038,-2.13077,-1.4673,-0.970651,0.000563307,0.00870164,-0.00362008,0.000115683,0.0109397,-0.0288778,-7.2625
0.261,0.2485,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.368665,-0.192535,0.836826,2.75847,-0.4544,0.99379,-0.866358,0.652538,1.39981,-0.824958,-2.30785,0.538275,2.97186,-0.862206,0.646571,1.38684,-0.828777,-2.30191,0.534221,2.95642,0.742979,-0.185953,0.984074,-2.1294,-1.46758,-0.972663,-2.12371e-05,0.00965627,-0.00443541,0.00305192,0.0131422,-0.0286565,-8.0125
0.261,0.2485,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.368665,-0.192535,0.836826,2.75847,-0.4544,0.99379,-0.865915,0.652112,1.39872,-0.825145,-2.30726,0.537744,2.97072,-0.861968,0.645667,1.38525,-0.829649,-2.30132,0.533804,2.95416,0.743059,-0.185806,0.984068,-2.12905,-1.46782,-0.973614,-0.000424906,0.0100518,-0.00485683,0.00540151,0.0134243,-0.0279807,-6.3875
0.26,0.2485,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.334688,-0.173608,0.756526,-2.35601,0.0534616,-0.103243,-0.865489,0.651686,1.39763,-0.825401,-2.30668,0.537243,2.96949,-0.861848,0.645032,1.38418,-0.830319,-2.30094,0.533463,2.95255,0.743142,-0.185645,0.98403,-2.12895,-1.46796,-0.974301,-0.000686498,0.0109546,-0.00538121,0.00593502,0.012581,-0.0294786,-5.1375
0.261,0.2485,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.335745,-0.173493,0.758929,-2.35918,0.0253684,-0.105438,-0.86508,0.651243,1.3965,-0.825674,-2.30612,0.536787,2.96825,-0.861699,0.644015,1.38248,-0.831432,-2.30033,0.532887,2.95001,0.743221,-0.185494,0.983978,-2.12946,-1.46808,-0.974403,-0.00102727,0.0111353,-0.00573628,0.00495131,0.0137455,-0.0303166,-6.2625
0.2625,0.249,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.33162,-0.171195,0.75039,-2.36261,0.0385981,-0.108991,-0.864671,0.650749,1.39538,-0.825929,-2.30557,0.536377,2.96696,-0.861622,0.643296,1.38131,-0.832231,-2.29991,0.532497,2.94825,0.743277,-0.185327,0.983956,-2.12978,-1.46816,-0.974706,-0.00148727,0.0117483,-0.00622072,0.00400899,0.0149676,-0.0330271,-5.2625
0.2625,0.2485,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.327168,-0.170675,0.741309,-3.14924,0.512694,-1.20532,-0.864262,0.650237,1.39422,-0.826219,-2.30504,0.536012,2.96561,-0.861549,0.64217,1.37951,-0.833527,-2.29926,0.531863,2.94552,0.743335,-0.185151,0.983914,-2.13053,-1.46818,-0.97458,-0.00177328,0.0120022,-0.00648608,0.00482018,0.0145054,-0.0324012,-6.1375
0.2625,0.2485,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.327168,-0.170675,0.741309,-3.14924,0.512694,-1.20532,-0.863887,0.649692,1.39306,-0.826543,-2.30453,0.535693,2.96422,-0.86153,0.641389,1.37829,-0.834468,-2.29883,0.531383,2.94362,0.743376,-0.184972,0.983872,-2.13167,-1.46816,-0.974091,-0.00207488,0.0129468,-0.00695919,0.00653413,0.0142388,-0.0327629,-7.5125
0.2615,0.2505,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.352741,-0.182006,0.797434,-2.37524,0.0678764,-0.144321,-0.863512,0.64913,1.39187,-0.826918,-2.30401,0.53539,2.96275,-0.86155,0.640183,1.37647,-0.835963,-2.29821,0.530643,2.94068,0.743419,-0.184779,0.983808,-2.13303,-1.46808,-0.973381,-0.00270159,0.0132249,-0.00711058,0.00776657,0.015705,-0.0319514,-5.8875
0.261,0.2505,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.358616,-0.184886,0.8116,-2.33848,0.0501002,-0.152889,-0.863171,0.648533,1.39066,-0.82731,-2.30351,0.535086,2.96121,-0.861598,0.639338,1.37524,-0.837017,-2.29781,0.530183,2.93866,0.743447,-0.184595,0.983753,-2.13419,-1.46797,-0.972898,-0.00368235,0.0139032,-0.00752224,0.00853328,0.0187315,-0.0329463,-5.8875
0.2615,0.249,1.02266,-0.0207686,2.70615,-1.36589,0.34552,0.247099,1.02266,-0.0207686,2.70615,-1.36589,-0.331913,-0.171513,0.751793,-2.36584,0.0438437,-0.0788585,-0.862864,0.647885,1.38943,-0.827787,-2.30301,0.534797,2.95965,-0.861727,0.638,1.37335,-0.838718,-2.29721,0.529454,2.9355,0.74346,-0.184388,0.983689,-2.13602,-1.46787,-0.971756,-0.00385738,0.0144758,-0.00785027,0.00883943,0.0178713,-0.0338705,-6.5125
0.2615,0.249,1.02266,-0.0207686,2.70615,-1.36589,0.34552,0.247099,1.02266,-0.0207686,2.70615,-1.36589,-0.331913,-0.171513,0.751793,-2.36584,0.0438437,-0.0788585,-0.862575,0.647204,1.38815,-0.828333,-2.30249,0.534494,2.95803,-0.86184,0.637065,1.37204,-0.83995,-2.29679,0.52887,2.93328,0.74347,-0.184172,0.983607,-2.13825,-1.46777,-0.970242,-0.00420458,0.0150458,-0.0083422,0.00959722,0.0155297,-0.0332926,-5.1375
0.2615,0.2485,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.352893,-0.18263,0.800198,-2.38426,0.0748203,-0.107625,-0.862336,0.646505,1.38686,-0.828963,-2.30199,0.534144,2.95628,-0.862085,0.63564,1.3701,-0.84191,-2.29617,0.527913,2.9299,0.743475,-0.183958,0.983504,-2.14014,-1.46759,-0.969074,-0.00461313,0.0155757,-0.00875348,0.00968975,0.0165058,-0.0340268,-6.5125
0.2615,0.248,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.355655,-0.183735,0.808198,-2.35388,0.0411015,-0.127321,-0.862114,0.645738,1.38554,-0.829662,-2.30144,0.53378,2.95442,-0.86228,0.634649,1.36879,-0.843283,-2.29576,0.527277,2.92759,0.743461,-0.183711,0.983415,-2.14201,-1.46741,-0.967944,-0.00531535,0.0159859,-0.0091083,0.00996687,0.0185755,-0.0341134,-7.2625
0.2615,0.248,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.331726,-0.171932,0.75366,-2.37163,0.0499731,-0.045632,-0.861944,0.644954,1.38416,-0.83048,-2.30093,0.53337,2.95246,-0.862619,0.633123,1.36681,-0.845422,-2.29517,0.526322,2.92405,0.743451,-0.18347,0.983277,-2.1442,-1.46717,-0.966528,-0.00565072,0.0165374,-0.00946501,0.0108443,0.0189158,-0.0342672,-7.6375
0.266,0.2485,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.331726,-0.171932,0.75366,-2.37163,0.0499731,-0.045632,-0.861808,0.644136,1.38276,-0.831366,-2.30039,0.532914,2.95039,-0.862883,0.632112,1.36553,-0.846893,-2.29479,0.525639,2.9217,0.743432,-0.183222,0.983135,-2.14601,-1.46689,-0.965495,-0.00589966,0.0168526,-0.00980229,0.0121044,0.0161773,-0.0323126,-5.0125
0.2615,0.25,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.332451,-0.172175,0.756203,-2.35449,0.0539337,-0.103219,-0.861705,0.643249,1.38133,-0.832338,-2.29988,0.532443,2.94822,-0.863344,0.630548,1.36359,-0.849248,-2.29422,0.524475,2.91804,0.743394,-0.182948,0.982994,-2.14793,-1.4666,-0.964366,-0.00623761,0.0173146,-0.0100941,0.0125607,0.0155445,-0.0323016,-6.1375
0.2615,0.2485,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.356349,-0.185195,0.813039,-2.38894,0.0683074,-0.0686362,-0.861654,0.642329,1.37987,-0.833395,-2.29938,0.531912,2.94594,-0.86368,0.629493,1.36231,-0.850857,-2.29385,0.523689,2.9156,0.743347,-0.182675,0.982841,-2.14945,-1.46625,-0.963648,-0.00674633,0.0176624,-0.0104102,0.0121048,0.0174373,-0.0325112,-6.3875
0.2625,0.2505,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.330449,-0.171968,0.753883,-2.37164,0.0505533,-0.0441843,-0.861637,0.641357,1.37838,-0.834554,-2.29888,0.53135,2.94359,-0.86422,0.627858,1.36037,-0.853348,-2.2933,0.522544,2.91187,0.743287,-0.182374,0.982677,-2.15123,-1.4659,-0.962669,-0.00707058,0.0175749,-0.0105567,0.0116161,0.0185061,-0.0312778,-5.6375
0.2625,0.2505,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.330449,-0.171968,0.753883,-2.37164,0.0505533,-0.0441843,-0.86162,0.640352,1.37685,-0.835781,-2.29836,0.530757,2.94118,-0.8646,0.626775,1.35911,-0.855019,-2.29296,0.521799,2.90942,0.743228,-0.182052,0.982498,-2.15327,-1.46557,-0.961441,-0.00736636,0.018289,-0.0111745,0.0124666,0.0188936,-0.03081,-8.0125
0.261,0.2485,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.349915,-0.18221,0.800075,-2.36097,0.0614046,-0.094294,-0.861637,0.639295,1.3753,-0.837127,-2.29786,0.530135,2.93866,-0.865224,0.625136,1.35725,-0.857627,-2.29246,0.52061,2.90571,0.743157,-0.181693,0.982301,-2.15531,-1.46517,-0.96019,-0.00748647,0.0181704,-0.0112327,0.0131918,0.0174745,-0.0282237,-6.8875
0.2635,0.249,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.333497,-0.173437,0.763222,-2.39269,0.0518103,-0.0459718,-0.861637,0.638204,1.37375,-0.838542,-2.29736,0.529466,2.93601,-0.865679,0.624048,1.35605,-0.859412,-2.29216,0.519776,2.90325,0.743085,-0.181282,0.982104,-2.15682,-1.46473,-0.959411,-0.00795566,0.0187987,-0.0118468,0.0140831,0.0178876,-0.0280216,-6.6375
