dirt(x), dirt(y), dirt(z), dirt(r), dirt(p), dirt(w), goal(x), goal(y), goal(z), goal(r), goal(p), goal(w), broom(x), broom(y), broom(z), broom(r), broom(p), broom(w), joint state(s), joint state(l), joint state(e), joint state(u), joint state(r), joint state(b), joint state(t), joint command(s), joint command(l), joint command(e), joint command(u), joint command(r), joint command(b), joint command(t), pose state(x), pose state(y), pose state(z), pose state(r), pose state(p), pose state(w), cmd_vel(x), cmd_vel(y), cmd_vel(z), cmd_vel(r), cmd_vel(p), cmd_vel(w), leptorino(x)
0.2845,0.275,0.964584,0.0618317,-2.84192,1.33136,0.359135,0.201693,0.964584,0.0618317,-2.84192,1.33136,-0.286506,-0.136273,0.855646,-2.57873,-0.222894,0.101333,-0.245011,0.189822,-0.0624501,-1.11546,-0.94718,-0.354031,0.780345,-0.240385,0.186879,-0.0615567,-1.12152,-0.947273,-0.342911,0.776379,0.656219,-0.147015,1.01015,-1.15923,-1.45102,-1.99985,-0.000872329,0.0102548,-0.000363916,0.0150512,-0.0164197,0.0064503,11.6138
0.2845,0.275,0.964584,0.0618317,-2.84192,1.33136,0.359135,0.201693,0.964584,0.0618317,-2.84192,1.33136,-0.286506,-0.136273,0.855646,-2.57873,-0.222894,0.101333,-0.244738,0.189702,-0.062433,-1.11587,-0.94721,-0.35315,0.780074,-0.240287,0.186639,-0.0610844,-1.122,-0.947966,-0.342234,0.776885,0.65623,-0.146948,1.0101,-1.15844,-1.45051,-2.00102,-0.000935828,0.0107488,-0.00025848,0.0121658,-0.0164209,0.00788679,11.7388
0.2845,0.2775,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.286506,-0.136273,0.855646,-2.57873,-0.222894,0.101333,-0.244448,0.189566,-0.062433,-1.11628,-0.94721,-0.352284,0.779774,-0.24019,0.186382,-0.0605839,-1.12251,-0.948672,-0.341555,0.777467,0.656232,-0.146877,1.01005,-1.15765,-1.45002,-2.00217,-0.0010815,0.0111903,-0.00025326,0.0106879,-0.0164135,0.00849011,9.73875
0.283,0.2775,0.964584,0.0618317,-2.84192,1.33136,0.359135,0.201693,0.964584,0.0618317,-2.84192,1.33136,-0.286506,-0.136273,0.855646,-2.57873,-0.222894,0.101333,-0.244159,0.189413,-0.062433,-1.11667,-0.947195,-0.351464,0.779383,-0.240112,0.186115,-0.0600567,-1.12301,-0.949406,-0.340917,0.778123,0.656222,-0.146796,1.01002,-1.15708,-1.44946,-2.00307,-0.00137499,0.0119527,-0.000109426,0.00874104,-0.0160737,0.0107938,6.48875
0.285,0.276,0.980159,0.0653459,-2.84754,1.29957,0.365373,0.204972,0.980159,0.0653459,-2.84754,1.29957,-0.286171,-0.135926,0.855703,-2.60289,-0.204993,0.139663,-0.243835,0.189259,-0.062433,-1.11701,-0.94718,-0.350674,0.778962,-0.240015,0.185834,-0.059523,-1.12352,-0.950117,-0.340324,0.77877,0.656212,-0.146687,1.01001,-1.15634,-1.44888,-2.00408,-0.00145745,0.012498,-1.02077e-05,0.00816834,-0.0151363,0.0123381,6.61375
0.285,0.276,0.980159,0.0653459,-2.84754,1.29957,0.365373,0.204972,0.980159,0.0653459,-2.84754,1.29957,-0.286171,-0.135926,0.855703,-2.60289,-0.204993,0.139663,-0.243477,0.189089,-0.062433,-1.11737,-0.947089,-0.349945,0.77848,-0.239899,0.185552,-0.0589792,-1.12402,-0.950832,-0.339733,0.779391,0.656199,-0.146548,1.01,-1.15601,-1.44833,-2.00462,-0.00132366,0.0138018,9.06169e-05,0.0101945,-0.015411,0.0147582,6.11375
0.284,0.276,0.970577,-0.348017,-2.43294,-0.602758,0.361071,0.204186,0.970577,-0.348017,-2.43294,-0.602758,-0.286137,-0.13571,0.856838,-2.57609,-0.188855,0.102532,-0.243119,0.188901,-0.0624501,-1.11771,-0.946831,-0.349246,0.777999,-0.239814,0.185264,-0.0583701,-1.12453,-0.951658,-0.339194,0.780101,0.656172,-0.146417,1.01,-1.15537,-1.44795,-2.00551,-0.00135832,0.0143603,0.00017261,0.010333,-0.0154509,0.0176002,7.98875
0.2855,0.2785,0.964584,0.0618317,-2.84192,1.33136,0.359135,0.201693,0.964584,0.0618317,-2.84192,1.33136,-0.284535,-0.135481,0.855376,-2.57158,-0.218265,0.139603,-0.242744,0.188714,-0.0624501,-1.11803,-0.946527,-0.348578,0.777518,-0.239751,0.184962,-0.0577078,-1.12505,-0.952572,-0.338655,0.780897,0.656149,-0.146263,1.01,-1.15468,-1.44761,-2.0064,-0.00141718,0.0154226,0.000266516,0.0102357,-0.0165058,0.0204331,11.2388
0.2825,0.276,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.280275,-0.134594,0.845781,-3.20687,0.0793926,-1.25247,-0.242369,0.188526,-0.0625182,-1.11839,-0.946238,-0.34791,0.777037,-0.239728,0.184666,-0.0569805,-1.12557,-0.953578,-0.338153,0.781846,0.656121,-0.146146,1.00998,-1.15427,-1.44728,-2.00707,-0.00131837,0.0157594,0.000386019,0.00830772,-0.0165625,0.0222923,12.1138
0.2825,0.276,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.280275,-0.134594,0.845781,-3.20687,0.0793926,-1.25247,-0.241994,0.188322,-0.0625694,-1.11877,-0.946026,-0.347242,0.776585,-0.239704,0.184367,-0.0562251,-1.12608,-0.954604,-0.337647,0.782855,0.656087,-0.146015,1.00996,-1.15385,-1.4469,-2.00772,-0.00122248,0.0167095,0.000454465,0.00595685,-0.0169629,0.024297,11.4888
