dirt(x), dirt(y), dirt(z), dirt(r), dirt(p), dirt(w), goal(x), goal(y), goal(z), goal(r), goal(p), goal(w), broom(x), broom(y), broom(z), broom(r), broom(p), broom(w), joint state(s), joint state(l), joint state(e), joint state(u), joint state(r), joint state(b), joint state(t), joint command(s), joint command(l), joint command(e), joint command(u), joint command(r), joint command(b), joint command(t), pose state(x), pose state(y), pose state(z), pose state(r), pose state(p), pose state(w), cmd_vel(x), cmd_vel(y), cmd_vel(z), cmd_vel(r), cmd_vel(p), cmd_vel(w), leptorino(x)
0.2575,0.2435,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.331767,-0.155109,0.727126,-2.45367,0.0263359,0.193776,-0.841235,0.390756,0.829219,-1.03862,0.330186,-0.213952,-0.192139,-0.842151,0.38841,0.82821,-1.04499,0.328977,-0.208551,-0.194498,0.706391,-0.214218,0.973523,-1.34312,-1.40955,-1.92924,-0.000160413,0.00518448,-0.00417846,0.00533454,-0.00203318,-0.00491068,-13.8875
0.2575,0.244,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.322402,-0.150394,0.705267,-2.39833,0.0232563,0.149708,-0.841644,0.390756,0.829594,-1.03926,0.329958,-0.213421,-0.192109,-0.841617,0.387993,0.827246,-1.04562,0.329053,-0.207995,-0.195343,0.706396,-0.214203,0.973319,-1.34335,-1.40931,-1.92883,-8.64172e-05,0.00549053,-0.00426887,0.00568369,-0.00213796,-0.00521971,-10.8875
0.2575,0.244,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.322402,-0.150394,0.705267,-2.39833,0.0232563,0.149708,-0.842019,0.390739,0.829884,-1.03989,0.329745,-0.212889,-0.192109,-0.841229,0.387703,0.826566,-1.04603,0.329109,-0.207624,-0.195934,0.706398,-0.214202,0.973113,-1.34359,-1.40908,-1.92845,-6.40892e-05,0.00598417,-0.00396288,0.005708,-0.00210176,-0.00499856,-9.5125
0.2575,0.2435,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.336451,-0.156982,0.740461,-2.47301,0.0622576,0.147911,-0.842343,0.390671,0.830105,-1.0405,0.329563,-0.212373,-0.192109,-0.840628,0.387257,0.825538,-1.04665,0.329187,-0.207086,-0.196841,0.706387,-0.214181,0.972937,-1.34359,-1.40893,-1.92834,-0.000137501,0.00641072,-0.00402889,0.00680077,-0.0016222,-0.00446187,-10.6375
0.258,0.244,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.330182,-0.15419,0.725902,-2.45335,0.0504874,0.165064,-0.842582,0.390552,0.830259,-1.0411,0.329396,-0.211887,-0.192109,-0.84025,0.386965,0.82492,-1.04704,0.329207,-0.206795,-0.197427,0.706371,-0.214117,0.972786,-1.34344,-1.40884,-1.92835,-0.000407416,0.00742889,-0.00376475,0.0112794,0.000836917,0.000195014,-13.8875
0.2565,0.2435,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.333023,-0.155043,0.732872,-2.47536,0.0509752,0.175382,-0.842752,0.390347,0.830276,-1.04168,0.329244,-0.211386,-0.192109,-0.839842,0.38656,0.82429,-1.04763,0.329096,-0.206486,-0.19822,0.706329,-0.214042,0.972682,-1.34277,-1.40884,-1.92895,-0.000545572,0.00836451,-0.00382708,0.0168034,0.00253895,0.0035425,-14.1375
0.2565,0.2435,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.333023,-0.155043,0.732872,-2.47536,0.0509752,0.175382,-0.842837,0.390091,0.830276,-1.04227,0.329138,-0.2109,-0.192139,-0.839611,0.3863,0.82398,-1.04801,0.328935,-0.206359,-0.198768,0.706288,-0.213894,0.972595,-1.34201,-1.4089,-1.92958,-0.0005637,0.00976769,-0.00372368,0.0254853,0.00347211,0.00845366,-12.7625
0.2555,0.244,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.333812,-0.155246,0.735418,-2.45767,0.0346262,0.14424,-0.842854,0.389819,0.830242,-1.04283,0.329062,-0.210414,-0.192229,-0.839325,0.385937,0.823675,-1.04858,0.328584,-0.20623,-0.199597,0.706249,-0.213713,0.972533,-1.34103,-1.40893,-1.93039,-0.000374551,0.0102869,-0.00357316,0.0293394,0.00361257,0.0101534,-11.5125
0.2565,0.2435,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.336875,-0.156362,0.742218,-2.45539,0.0459699,0.120112,-0.842837,0.389512,0.829969,-1.0434,0.329016,-0.209928,-0.19262,-0.839065,0.385681,0.823389,-1.04895,0.32835,-0.206145,-0.20023,0.706196,-0.213618,0.972457,-1.34051,-1.4088,-1.93094,-0.000140771,0.0108835,-0.00367324,0.0285665,0.0032008,0.00754147,-10.7625
0.2565,0.2435,0.933489,0.0429595,-2.89693,1.33682,0.316997,0.222992,0.933489,0.0429595,-2.89693,1.33682,-0.336875,-0.156362,0.742218,-2.45539,0.0459699,0.120112,-0.842735,0.389188,0.829492,-1.04394,0.329001,-0.209457,-0.193131,-0.83851,0.385236,0.822696,-1.04951,0.328093,-0.205973,-0.201298,0.706144,-0.213564,0.97237,-1.34024,-1.40865,-1.93136,-5.22075e-05,0.0106191,-0.00359212,0.0247685,0.00368415,0.00436945,-12.7625
